idServicio;id;nombreSpa;capacidad;horario
9;9189;Nasua nasua;257;COMPLETO
9;9190;Ceratotherium simum;168;COMPLETO
9;9191;Kobus vardonii vardoni;466;NOCTURNO
9;9192;Tayassu pecari;51;NOCTURNO
9;9193;unavailable;290;NOCTURNO
9;9194;Coluber constrictor foxii;268;NOCTURNO
9;9195;Callorhinus ursinus;142;NOCTURNO
9;9196;Aonyx capensis;34;DIURNO
9;9197;Columba palumbus;321;NOCTURNO
9;9198;Colobus guerza;421;NOCTURNO
9;9199;Snycerus caffer;11;DIURNO
9;9200;Propithecus verreauxi;451;DIURNO
9;9201;Ctenophorus ornatus;345;DIURNO
9;9202;Ploceus intermedius;188;DIURNO
9;9203;Theropithecus gelada;124;NOCTURNO
9;9204;Macropus rufus;422;DIURNO
9;9205;Mephitis mephitis;311;DIURNO
9;9206;Tyto novaehollandiae;72;COMPLETO
9;9207;Sciurus vulgaris;111;COMPLETO
9;9208;Deroptyus accipitrinus;496;DIURNO
9;9209;Felis concolor;312;NOCTURNO
9;9210;Thalasseus maximus;136;COMPLETO
9;9211;Dacelo novaeguineae;69;COMPLETO
9;9212;Fregata magnificans;2;COMPLETO
9;9213;Leptoptilus dubius;60;COMPLETO
9;9214;Corvus albicollis;58;COMPLETO
9;9215;Butorides striatus;32;DIURNO
9;9216;Dasyprocta leporina;19;NOCTURNO
9;9217;Aegypius tracheliotus;326;NOCTURNO
9;9218;Ninox superciliaris;403;COMPLETO
9;9219;Ornithorhynchus anatinus;38;DIURNO
9;9220;Dusicyon thous;402;COMPLETO
9;9221;Sarcorhamphus papa;53;NOCTURNO
9;9222;Irania gutteralis;348;NOCTURNO
9;9223;Corythornis cristata;189;COMPLETO
9;9224;Lamprotornis superbus;329;COMPLETO
9;9225;Vulpes cinereoargenteus;303;DIURNO
9;9226;Felis concolor;285;NOCTURNO
9;9227;Deroptyus accipitrinus;184;DIURNO
9;9228;Spheniscus mendiculus;419;DIURNO
9;9229;Eudyptula minor;253;COMPLETO
9;9230;Chlamydosaurus kingii;438;NOCTURNO
9;9231;Diomedea irrorata;473;DIURNO
9;9232;Echimys chrysurus;249;DIURNO
9;9233;Neotoma sp.;416;COMPLETO
9;9234;Alopex lagopus;397;NOCTURNO
9;9235;Eudyptula minor;48;DIURNO
9;9236;Ardea golieth;458;COMPLETO
9;9237;Falco mexicanus;165;NOCTURNO
9;9238;Eolophus roseicapillus;81;NOCTURNO
9;9239;Himantopus himantopus;458;NOCTURNO
9;9240;Libellula quadrimaculata;469;NOCTURNO
9;9241;Sagittarius serpentarius;265;NOCTURNO
9;9242;Rhea americana;175;NOCTURNO
9;9243;Zosterops pallidus;85;DIURNO
9;9244;Nucifraga columbiana;9;COMPLETO
9;9245;Threskionis aethiopicus;232;NOCTURNO
9;9246;Felis concolor;250;NOCTURNO
9;9247;Myiarchus tuberculifer;331;COMPLETO
9;9248;Phoenicopterus ruber;231;NOCTURNO
9;9249;Nyctanassa violacea;61;NOCTURNO
9;9250;Canis lupus lycaon;189;NOCTURNO
9;9251;Phasianus colchicus;297;DIURNO
9;9252;Pycnonotus nigricans;475;NOCTURNO
9;9253;Pseudocheirus peregrinus;115;NOCTURNO
9;9254;Iguana iguana;477;DIURNO
9;9255;Pavo cristatus;473;NOCTURNO
9;9256;Acridotheres tristis;93;COMPLETO
9;9257;Limnocorax flavirostra;414;DIURNO
9;9258;unavailable;367;COMPLETO
9;9259;Microcavia australis;273;COMPLETO
9;9260;Marmota flaviventris;156;DIURNO
9;9261;Trichosurus vulpecula;152;DIURNO
9;9262;Phoca vitulina;416;NOCTURNO
9;9263;Gazella thompsonii;409;DIURNO
9;9264;Macropus rufogriseus;254;COMPLETO
9;9265;Ursus maritimus;230;COMPLETO
9;9266;Tiliqua scincoides;153;COMPLETO
9;9267;Semnopithecus entellus;32;COMPLETO
9;9268;Chamaelo sp.;7;NOCTURNO
9;9269;Erethizon dorsatum;214;DIURNO
9;9270;Lama pacos;214;DIURNO
9;9271;Columba livia;136;COMPLETO
9;9272;Myotis lucifugus;3;DIURNO
9;9273;Columba palumbus;354;NOCTURNO
9;9274;Taxidea taxus;215;COMPLETO
9;9275;Tetracerus quadricornis;295;NOCTURNO
9;9276;Lutra canadensis;453;DIURNO
9;9277;Tamiasciurus hudsonicus;82;COMPLETO
9;9278;Pteronura brasiliensis;185;DIURNO
9;9279;Platalea leucordia;178;NOCTURNO
9;9280;Macropus fuliginosus;92;DIURNO
9;9281;Dipodomys deserti;469;NOCTURNO
9;9282;Terrapene carolina;407;DIURNO
9;9283;Hyaena hyaena;313;COMPLETO
9;9284;Casmerodius albus;165;COMPLETO
9;9285;Bubo sp.;104;COMPLETO
9;9286;Tyto novaehollandiae;454;NOCTURNO
9;9287;Bucephala clangula;464;COMPLETO
9;9288;Cervus canadensis;217;DIURNO
9;9289;Varanus komodensis;275;NOCTURNO
9;9290;Francolinus coqui;316;DIURNO
9;9291;Tiliqua scincoides;332;NOCTURNO
9;9292;Semnopithecus entellus;122;DIURNO
9;9293;Alopex lagopus;98;COMPLETO
9;9294;Aegypius occipitalis;385;COMPLETO
9;9295;Anser caerulescens;255;COMPLETO
9;9296;Microcebus murinus;328;NOCTURNO
9;9297;Felis concolor;457;DIURNO
9;9298;Naja haje;19;COMPLETO
9;9299;Phalacrocorax brasilianus;22;COMPLETO
9;9300;Corvus brachyrhynchos;168;DIURNO
9;9301;Ceratotherium simum;171;DIURNO
9;9302;Phalaropus lobatus;306;DIURNO
9;9303;Zalophus californicus;297;DIURNO
9;9304;unavailable;397;DIURNO
9;9305;Dipodomys deserti;47;DIURNO
9;9306;Ramphastos tucanus;425;DIURNO
9;9307;Podargus strigoides;221;DIURNO
9;9308;Plectopterus gambensis;365;NOCTURNO
9;9309;Canis lupus baileyi;194;NOCTURNO
9;9310;Sula nebouxii;81;NOCTURNO
9;9311;Macropus eugenii;296;NOCTURNO
9;9312;Callorhinus ursinus;496;COMPLETO
9;9313;Dasyurus maculatus;345;COMPLETO
9;9314;Libellula quadrimaculata;123;COMPLETO
9;9315;Buteo galapagoensis;121;COMPLETO
9;9316;Stenella coeruleoalba;169;COMPLETO
9;9317;Bettongia penicillata;169;COMPLETO
9;9318;Hymenolaimus malacorhynchus;53;COMPLETO
9;9319;Ephipplorhynchus senegalensis;398;NOCTURNO
9;9320;Larus novaehollandiae;96;DIURNO
9;9321;Haematopus ater;336;COMPLETO
9;9322;Varanus sp.;235;DIURNO
9;9323;Lorythaixoides concolor;309;NOCTURNO
9;9324;Corvus albicollis;38;DIURNO
9;9325;Leptoptilos crumeniferus;179;NOCTURNO
9;9326;Corvus albicollis;390;COMPLETO
9;9327;Trichosurus vulpecula;148;DIURNO
9;9328;Crax sp.;299;NOCTURNO
9;9329;Anhinga rufa;136;NOCTURNO
9;9330;Eolophus roseicapillus;156;DIURNO
9;9331;Microcebus murinus;286;DIURNO
9;9332;Axis axis;307;DIURNO
9;9333;Paraxerus cepapi;498;COMPLETO
9;9334;Bucorvus leadbeateri;386;COMPLETO
9;9335;Sus scrofa;276;COMPLETO
9;9336;Plegadis falcinellus;419;NOCTURNO
9;9337;Centrocercus urophasianus;291;DIURNO
9;9338;Ramphastos tucanus;30;DIURNO
9;9339;Chlamydosaurus kingii;295;NOCTURNO
9;9340;Geochelone elephantopus;270;DIURNO
9;9341;Laniarius ferrugineus;140;COMPLETO
9;9342;Antilope cervicapra;196;DIURNO
9;9343;Ploceus rubiginosus;185;COMPLETO
9;9344;Odocoileus hemionus;6;COMPLETO
9;9345;Macropus fuliginosus;264;DIURNO
9;9346;Agelaius phoeniceus;136;NOCTURNO
9;9347;Felis serval;333;NOCTURNO
9;9348;Loris tardigratus;400;NOCTURNO
9;9349;Rangifer tarandus;34;COMPLETO
9;9350;Petaurus norfolcensis;299;NOCTURNO
9;9351;Felis libyca;179;NOCTURNO
9;9352;Pitangus sulphuratus;224;COMPLETO
9;9353;Galictis vittata;172;COMPLETO
9;9354;Herpestes javanicus;22;COMPLETO
9;9355;Marmota flaviventris;427;DIURNO
9;9356;Bucorvus leadbeateri;335;COMPLETO
9;9357;Eremophila alpestris;37;DIURNO
9;9358;Psophia viridis;198;DIURNO
9;9359;Hystrix indica;65;NOCTURNO
9;9360;Macaca radiata;290;COMPLETO
9;9361;Chordeiles minor;280;COMPLETO
9;9362;Paroaria gularis;205;DIURNO
9;9363;Antechinus flavipes;350;NOCTURNO
9;9364;Gyps bengalensis;156;COMPLETO
9;9365;Cercatetus concinnus;17;DIURNO
9;9366;Zosterops pallidus;497;DIURNO
9;9367;Sarkidornis melanotos;158;DIURNO
9;9368;Felis wiedi or Leopardus weidi;209;DIURNO
9;9369;Nycticorax nycticorax;301;COMPLETO
9;9370;Canis latrans;377;COMPLETO
9;9371;Crotalus cerastes;413;NOCTURNO
9;9372;Choloepus hoffmani;275;DIURNO
9;9373;Myotis lucifugus;437;NOCTURNO
9;9374;Myiarchus tuberculifer;377;DIURNO
9;9375;Dendrohyrax brucel;240;DIURNO
9;9376;Felis silvestris lybica;198;DIURNO
9;9377;Hippotragus niger;118;NOCTURNO
9;9378;Megaderma spasma;11;NOCTURNO
9;9379;Bubo virginianus;245;COMPLETO
9;9380;Aonyx capensis;396;DIURNO
9;9381;Uraeginthus bengalus;438;COMPLETO
9;9382;Chauna torquata;118;COMPLETO
9;9383;Phalacrocorax carbo;272;COMPLETO
9;9384;Dendrohyrax brucel;180;NOCTURNO
9;9385;Motacilla aguimp;114;NOCTURNO
9;9386;Tiliqua scincoides;280;COMPLETO
9;9387;Phalaropus fulicarius;60;DIURNO
9;9388;Cervus canadensis;116;DIURNO
9;9389;Erinaceus frontalis;285;NOCTURNO
9;9390;Aquila chrysaetos;146;COMPLETO
9;9391;Eurocephalus anguitimens;121;DIURNO
9;9392;Bucephala clangula;273;DIURNO
9;9393;Vulpes chama;219;DIURNO
9;9394;Paraxerus cepapi;490;COMPLETO
9;9395;Chamaelo sp.;257;DIURNO
9;9396;Zonotrichia capensis;137;NOCTURNO
9;9397;Lophoaetus occipitalis;46;COMPLETO
9;9398;Lepus arcticus;479;NOCTURNO
9;9399;Merops bullockoides;459;NOCTURNO
9;9400;Zosterops pallidus;290;COMPLETO
9;9401;Neophoca cinerea;212;DIURNO
9;9402;Mycteria ibis;466;NOCTURNO
9;9403;Stercorarius longicausus;474;DIURNO
9;9404;Cebus apella;371;DIURNO
9;9405;Gymnorhina tibicen;455;NOCTURNO
9;9406;Anhinga rufa;281;COMPLETO
9;9407;Ursus maritimus;255;COMPLETO
9;9408;Trachyphonus vaillantii;122;DIURNO
9;9409;Varanus sp.;259;COMPLETO
9;9410;Eumetopias jubatus;450;NOCTURNO
9;9411;Odocoileus hemionus;421;NOCTURNO
9;9412;Nannopterum harrisi;413;COMPLETO
9;9413;Propithecus verreauxi;27;COMPLETO
9;9414;Macropus agilis;273;NOCTURNO
9;9415;Cabassous sp.;291;NOCTURNO
9;9416;Psophia viridis;218;NOCTURNO
9;9417;Equus burchelli;196;COMPLETO
9;9418;Marmota caligata;381;DIURNO
9;9419;Lama glama;209;DIURNO
9;9420;Dasypus septemcincus;447;DIURNO
9;9421;Felis silvestris lybica;128;COMPLETO
9;9422;Eunectes sp.;5;COMPLETO
9;9423;Cebus apella;386;NOCTURNO
9;9424;Estrilda erythronotos;306;DIURNO
9;9425;Falco mexicanus;439;NOCTURNO
9;9426;Junonia genoveua;148;DIURNO
9;9427;Microcebus murinus;392;NOCTURNO
9;9428;Mungos mungo;342;COMPLETO
9;9429;unavailable;149;DIURNO
9;9430;Buteo galapagoensis;262;DIURNO
9;9431;Madoqua kirkii;172;COMPLETO
9;9432;Phacochoerus aethiopus;131;DIURNO
9;9433;Xerus sp.;218;COMPLETO
9;9434;Hymenolaimus malacorhynchus;60;DIURNO
9;9435;Zenaida asiatica;122;DIURNO
9;9436;Capreolus capreolus;351;NOCTURNO
9;9437;Larus dominicanus;334;DIURNO
9;9438;Snycerus caffer;191;NOCTURNO
9;9439;Merops nubicus;268;COMPLETO
9;9440;Morelia spilotes variegata;34;COMPLETO
9;9441;Aegypius occipitalis;57;NOCTURNO
9;9442;Estrilda erythronotos;61;NOCTURNO
9;9443;Phalacrocorax brasilianus;298;COMPLETO
9;9444;Streptopelia decipiens;221;DIURNO
9;9445;Recurvirostra avosetta;159;NOCTURNO
9;9446;Paraxerus cepapi;171;COMPLETO
9;9447;Erethizon dorsatum;364;COMPLETO
9;9448;Crotalus cerastes;348;DIURNO
9;9449;Eolophus roseicapillus;151;NOCTURNO
9;9450;Capreolus capreolus;249;DIURNO
9;9451;Lasiorhinus latifrons;112;NOCTURNO
9;9452;Varanus salvator;497;NOCTURNO
9;9453;Dusicyon thous;372;DIURNO
9;9454;Semnopithecus entellus;389;DIURNO
9;9455;Mycteria ibis;299;DIURNO
9;9456;Libellula quadrimaculata;314;DIURNO
9;9457;Alectura lathami;468;COMPLETO
9;9458;Felis concolor;189;DIURNO
9;9459;Mazama gouazoubira;251;NOCTURNO
9;9460;Phoca vitulina;103;NOCTURNO
9;9461;Panthera pardus;445;DIURNO
9;9462;Macropus parryi;356;COMPLETO
9;9463;Castor fiber;60;DIURNO
9;9464;Ephippiorhynchus mycteria;113;DIURNO
9;9465;Oreotragus oreotragus;19;COMPLETO
9;9466;Antilope cervicapra;245;DIURNO
9;9467;Phaethon aethereus;157;DIURNO
9;9468;Merops nubicus;241;NOCTURNO
9;9469;Coluber constrictor;440;NOCTURNO
9;9470;Canis mesomelas;426;COMPLETO
9;9471;Zosterops pallidus;109;NOCTURNO
9;9472;Chlidonias leucopterus;314;NOCTURNO
9;9473;Terrapene carolina;217;NOCTURNO
9;9474;Tachybaptus ruficollis;291;NOCTURNO
9;9475;Neophoca cinerea;477;NOCTURNO
9;9476;Chloephaga melanoptera;439;COMPLETO
9;9477;Mirounga leonina;32;DIURNO
9;9478;Chlamydosaurus kingii;14;COMPLETO
9;9479;Propithecus verreauxi;454;COMPLETO
9;9480;Paroaria gularis;245;DIURNO
9;9481;Trachyphonus vaillantii;278;DIURNO
9;9482;Cracticus nigroagularis;194;DIURNO
9;9483;Phascogale calura;384;DIURNO
9;9484;Haliaeetus leucoryphus;456;DIURNO
9;9485;Petaurus norfolcensis;237;DIURNO
9;9486;Mazama americana;47;NOCTURNO
9;9487;Sauromalus obesus;11;NOCTURNO
9;9488;Papilio canadensis;471;NOCTURNO
9;9489;Hymenolaimus malacorhynchus;178;COMPLETO
9;9490;Lycaon pictus;91;DIURNO
9;9491;Ciconia ciconia;133;COMPLETO
9;9492;Sylvicapra grimma;267;DIURNO
9;9493;Pteronura brasiliensis;316;NOCTURNO
9;9494;Graspus graspus;137;NOCTURNO
9;9495;Pycnonotus barbatus;323;NOCTURNO
9;9496;Speotyte cuniculata;43;DIURNO
9;9497;Felis silvestris lybica;391;NOCTURNO
9;9498;Notechis semmiannulatus;257;NOCTURNO
9;9499;Cracticus nigroagularis;314;DIURNO
9;9500;Giraffe camelopardalis;126;DIURNO
9;9501;Creagrus furcatus;53;DIURNO
9;9502;Phoenicopterus ruber;247;DIURNO
9;9503;Phoca vitulina;28;DIURNO
9;9504;Speotyte cuniculata;105;DIURNO
9;9505;unavailable;355;DIURNO
9;9506;Castor canadensis;50;COMPLETO
9;9507;Damaliscus dorcas;2;NOCTURNO
9;9508;Corallus hortulanus cooki;35;DIURNO
9;9509;Lasiodora parahybana;372;COMPLETO
9;9510;Zosterops pallidus;283;NOCTURNO
9;9511;Myrmecobius fasciatus;260;DIURNO
9;9512;Epicrates cenchria maurus;238;COMPLETO
9;9513;Heloderma horridum;489;DIURNO
9;9514;Felis concolor;360;NOCTURNO
9;9515;Ictalurus furcatus;474;DIURNO
9;9516;Alopex lagopus;230;COMPLETO
9;9517;Crotalus cerastes;244;DIURNO
9;9518;Lama glama;9;NOCTURNO
9;9519;Cebus albifrons;317;NOCTURNO
9;9520;Crotalus adamanteus;61;DIURNO
9;9521;Oxybelis fulgidus;374;DIURNO
9;9522;Gazella granti;47;COMPLETO
9;9523;Dasypus septemcincus;388;COMPLETO
9;9524;Ratufa indica;271;NOCTURNO
9;9525;Axis axis;119;NOCTURNO
9;9526;Hystrix cristata;181;COMPLETO
9;9527;Lepilemur rufescens;43;DIURNO
9;9528;Cracticus nigroagularis;94;DIURNO
9;9529;Balearica pavonina;191;NOCTURNO
9;9530;Ciconia episcopus;393;COMPLETO
9;9531;Parus atricapillus;413;NOCTURNO
9;9532;Spermophilus lateralis;13;NOCTURNO
9;9533;Macaca mulatta;137;DIURNO
9;9534;Rhabdomys pumilio;81;COMPLETO
9;9535;Geochelone elephantopus;322;NOCTURNO
9;9536;Struthio camelus;80;NOCTURNO
9;9537;Larus sp.;61;COMPLETO
9;9538;Pelecans onocratalus;353;COMPLETO
9;9539;Tiliqua scincoides;421;COMPLETO
9;9540;Erinaceus frontalis;121;COMPLETO
9;9541;Anas bahamensis;458;COMPLETO
9;9542;Sarcorhamphus papa;254;COMPLETO
9;9543;Tockus erythrorhyncus;118;NOCTURNO
9;9544;Phalacrocorax niger;476;DIURNO
9;9545;Phalaropus fulicarius;151;DIURNO
9;9546;Francolinus coqui;395;COMPLETO
9;9547;Oxybelis fulgidus;257;NOCTURNO
9;9548;Egretta thula;424;COMPLETO
9;9549;Cacatua tenuirostris;288;DIURNO
9;9550;Leipoa ocellata;418;COMPLETO
9;9551;Anthropoides paradisea;237;NOCTURNO
9;9552;Ammospermophilus nelsoni;283;DIURNO
9;9553;Carduelis uropygialis;211;COMPLETO
9;9554;Larus fuliginosus;197;COMPLETO
9;9555;Nectarinia chalybea;59;DIURNO
9;9556;Marmota flaviventris;367;NOCTURNO
9;9557;Meleagris gallopavo;411;NOCTURNO
9;9558;Spermophilus tridecemlineatus;157;DIURNO
9;9559;Stenella coeruleoalba;122;DIURNO
9;9560;Stenella coeruleoalba;398;COMPLETO
9;9561;Alouatta seniculus;116;DIURNO
9;9562;Limosa haemastica;166;NOCTURNO
9;9563;Isoodon obesulus;172;COMPLETO
9;9564;Tachyglossus aculeatus;19;DIURNO
9;9565;Epicrates cenchria maurus;478;NOCTURNO
9;9566;Eudyptula minor;253;NOCTURNO
9;9567;Chlamydosaurus kingii;3;NOCTURNO
9;9568;Felis libyca;206;DIURNO
9;9569;Cervus elaphus;465;NOCTURNO
9;9570;Pseudocheirus peregrinus;26;COMPLETO
9;9571;Oreamnos americanus;460;COMPLETO
9;9572;Bettongia penicillata;418;NOCTURNO
9;9573;Aegypius tracheliotus;50;COMPLETO
9;9574;Dicrostonyx groenlandicus;251;NOCTURNO
9;9575;Egretta thula;482;COMPLETO
9;9576;Morelia spilotes variegata;369;COMPLETO
9;9577;Francolinus swainsonii;377;COMPLETO
9;9578;Gymnorhina tibicen;19;DIURNO
9;9579;Suricata suricatta;35;NOCTURNO
9;9580;Bubalus arnee;183;DIURNO
9;9581;Macaca nemestrina;417;NOCTURNO
9;9582;Scolopax minor;178;DIURNO
9;9583;Chordeiles minor;423;DIURNO
9;9584;Capreolus capreolus;211;COMPLETO
9;9585;Spermophilus richardsonii;496;NOCTURNO
9;9586;Equus hemionus;313;COMPLETO
9;9587;Buteo jamaicensis;349;DIURNO
9;9588;Madoqua kirkii;344;DIURNO
9;9589;Amazona sp.;236;NOCTURNO
9;9590;Lamprotornis nitens;26;NOCTURNO
9;9591;Nucifraga columbiana;158;COMPLETO
9;9592;Phalaropus fulicarius;262;NOCTURNO
9;9593;Ciconia ciconia;40;DIURNO
9;9594;Nyctea scandiaca;208;COMPLETO
9;9595;Dolichitus patagonum;34;COMPLETO
9;9596;unavailable;158;DIURNO
9;9597;Felis pardalis;394;COMPLETO
9;9598;Ceryle rudis;438;DIURNO
9;9599;Corvus albicollis;6;NOCTURNO
9;9600;Lepus townsendii;181;COMPLETO
9;9601;Mazama gouazoubira;300;COMPLETO
9;9602;Macaca mulatta;421;COMPLETO
9;9603;Anas punctata;332;DIURNO
9;9604;Varanus albigularis;14;DIURNO
9;9605;Proteles cristatus;92;DIURNO
9;9606;Bison bison;158;COMPLETO
9;9607;Deroptyus accipitrinus;26;COMPLETO
9;9608;Turtur chalcospilos;438;DIURNO
9;9609;Francolinus swainsonii;95;DIURNO
9;9610;Raphicerus campestris;25;COMPLETO
9;9611;Varanus salvator;172;COMPLETO
9;9612;Ourebia ourebi;335;COMPLETO
9;9613;Xerus sp.;101;DIURNO
9;9614;Neophoca cinerea;143;DIURNO
9;9615;Anas bahamensis;165;DIURNO
9;9616;Semnopithecus entellus;103;NOCTURNO
9;9617;Helogale undulata;427;NOCTURNO
9;9618;Spheniscus magellanicus;9;DIURNO
9;9619;Coluber constrictor foxii;300;COMPLETO
9;9620;Tiliqua scincoides;306;NOCTURNO
9;9621;Zenaida galapagoensis;317;COMPLETO
9;9622;Ciconia episcopus;119;DIURNO
9;9623;Antidorcas marsupialis;83;DIURNO
9;9624;Tachyglossus aculeatus;85;DIURNO
9;9625;Crotalus cerastes;221;DIURNO
9;9626;Felis chaus;306;NOCTURNO
9;9627;Oxybelis fulgidus;10;NOCTURNO
9;9628;Canis mesomelas;242;NOCTURNO
9;9629;Petaurus norfolcensis;432;DIURNO
9;9630;Mycteria ibis;308;COMPLETO
9;9631;Oncorhynchus nerka;179;NOCTURNO
9;9632;Streptopelia senegalensis;260;NOCTURNO
9;9633;Equus burchelli;266;COMPLETO
9;9634;Spermophilus parryii;35;DIURNO
9;9635;Neophron percnopterus;375;DIURNO
9;9636;Ictalurus furcatus;471;DIURNO
9;9637;Acrobates pygmaeus;376;COMPLETO
9;9638;Tamiasciurus hudsonicus;486;COMPLETO
9;9639;Smithopsis crassicaudata;497;DIURNO
9;9640;Nasua nasua;278;NOCTURNO
9;9641;Francolinus leucoscepus;455;COMPLETO
9;9642;Lutra canadensis;377;NOCTURNO
9;9643;Chlidonias leucopterus;303;DIURNO
9;9644;Dolichitus patagonum;68;DIURNO
9;9645;Stercorarius longicausus;233;DIURNO
9;9646;unavailable;419;COMPLETO
9;9647;Microcavia australis;320;DIURNO
9;9648;Ciconia ciconia;311;NOCTURNO
9;9649;Myrmecobius fasciatus;69;DIURNO
9;9650;Naja nivea;126;COMPLETO
9;9651;Sarkidornis melanotos;25;DIURNO
9;9652;Mycteria ibis;15;NOCTURNO
9;9653;Melursus ursinus;136;COMPLETO
9;9654;Columba livia;112;COMPLETO
9;9655;Caiman crocodilus;71;DIURNO
9;9656;Canis lupus;243;COMPLETO
9;9657;Psittacula krameri;323;DIURNO
9;9658;Psittacula krameri;78;NOCTURNO
9;9659;Semnopithecus entellus;382;NOCTURNO
9;9660;Morelia spilotes variegata;46;COMPLETO
9;9661;Phalacrocorax carbo;493;DIURNO
9;9662;Papio cynocephalus;228;DIURNO
9;9663;Plegadis ridgwayi;232;NOCTURNO
9;9664;Taxidea taxus;246;NOCTURNO
9;9665;Plegadis ridgwayi;185;DIURNO
9;9666;Pavo cristatus;286;NOCTURNO
9;9667;Alopex lagopus;3;DIURNO
9;9668;Tringa glareola;209;DIURNO
9;9669;Priodontes maximus;336;COMPLETO
9;9670;Felis chaus;263;COMPLETO
9;9671;Priodontes maximus;436;COMPLETO
9;9672;Dromaeus novaehollandiae;196;COMPLETO
9;9673;Vombatus ursinus;21;DIURNO
9;9674;Bos taurus;315;NOCTURNO
9;9675;Anas bahamensis;329;COMPLETO
9;9676;Milvago chimachima;494;COMPLETO
9;9677;Mabuya spilogaster;355;COMPLETO
9;9678;Platalea leucordia;327;NOCTURNO
9;9679;Mycteria ibis;342;NOCTURNO
9;9680;Laniarius ferrugineus;267;NOCTURNO
9;9681;Acrantophis madagascariensis;3;NOCTURNO
9;9682;Acridotheres tristis;450;NOCTURNO
9;9683;Numida meleagris;51;NOCTURNO
9;9684;Herpestes javanicus;480;NOCTURNO
9;9685;Vanellus chilensis;414;COMPLETO
9;9686;Cercopithecus aethiops;90;DIURNO
9;9687;Boa constrictor mexicana;84;COMPLETO
9;9688;Streptopelia senegalensis;360;NOCTURNO
9;9689;Mazama gouazoubira;21;DIURNO
9;9690;Nasua nasua;488;COMPLETO
9;9691;Geochelone elephantopus;193;COMPLETO
9;9692;Macropus rufogriseus;293;COMPLETO
9;9693;Semnopithecus entellus;23;COMPLETO
9;9694;Corvus brachyrhynchos;241;DIURNO
9;9695;Bucephala clangula;476;DIURNO
9;9696;Galictis vittata;460;COMPLETO
9;9697;Theropithecus gelada;90;COMPLETO
9;9698;Tayassu tajacu;113;DIURNO
9;9699;Halcyon smyrnesis;62;NOCTURNO
9;9700;Anthropoides paradisea;176;DIURNO
9;9701;Petaurus breviceps;241;NOCTURNO
9;9702;Galago crassicaudataus;240;DIURNO
9;9703;Phalaropus fulicarius;323;COMPLETO
9;9704;Laniarius ferrugineus;289;NOCTURNO
9;9705;Ctenophorus ornatus;89;COMPLETO
9;9706;Agkistrodon piscivorus;463;DIURNO
9;9707;Snycerus caffer;410;NOCTURNO
9;9708;Bubalus arnee;205;COMPLETO
9;9709;Coluber constrictor;428;COMPLETO
9;9710;Graspus graspus;353;COMPLETO
9;9711;Semnopithecus entellus;196;NOCTURNO
9;9712;unavailable;196;NOCTURNO
9;9713;Buteo regalis;25;NOCTURNO
9;9714;Canis dingo;309;NOCTURNO
9;9715;Fratercula corniculata;194;NOCTURNO
9;9716;Macropus robustus;301;NOCTURNO
9;9717;Phalacrocorax carbo;350;NOCTURNO
9;9718;Odocoileus hemionus;335;NOCTURNO
9;9719;Eudromia elegans;236;COMPLETO
9;9720;Bradypus tridactylus;438;NOCTURNO
9;9721;Macropus robustus;300;COMPLETO
9;9722;Lutra canadensis;4;DIURNO
9;9723;Cacatua tenuirostris;398;COMPLETO
9;9724;Merops bullockoides;390;NOCTURNO
9;9725;Arctogalidia trivirgata;357;COMPLETO
9;9726;Funambulus pennati;106;DIURNO
9;9727;Carduelis pinus;113;DIURNO
9;9728;Lycosa godeffroyi;303;NOCTURNO
9;9729;Ephippiorhynchus mycteria;112;NOCTURNO
9;9730;Antechinus flavipes;296;DIURNO
9;9731;Aegypius tracheliotus;40;NOCTURNO
9;9732;Ctenophorus ornatus;324;COMPLETO
9;9733;Lamprotornis nitens;311;NOCTURNO
9;9734;Papio cynocephalus;498;DIURNO
9;9735;Macropus eugenii;424;COMPLETO
9;9736;Gazella thompsonii;65;DIURNO
9;9737;Ammospermophilus nelsoni;400;DIURNO
9;9738;Mazama americana;5;NOCTURNO
9;9739;Passer domesticus;56;NOCTURNO
9;9740;Nyctereutes procyonoides;259;NOCTURNO
9;9741;Callipepla gambelii;461;NOCTURNO
9;9742;Chauna torquata;442;COMPLETO
9;9743;Fratercula corniculata;21;DIURNO
9;9744;Dicrurus adsimilis;111;DIURNO
9;9745;Bettongia penicillata;66;DIURNO
9;9746;Funambulus pennati;476;COMPLETO
9;9747;Sarcophilus harrisii;52;DIURNO
9;9748;Axis axis;489;NOCTURNO
9;9749;Passer domesticus;337;NOCTURNO
9;9750;Ratufa indica;500;NOCTURNO
9;9751;Sylvilagus floridanus;334;COMPLETO
9;9752;Phalacrocorax niger;348;COMPLETO
9;9753;Theropithecus gelada;60;DIURNO
9;9754;Pseudocheirus peregrinus;392;DIURNO
9;9755;Gekko gecko;458;COMPLETO
9;9756;Eudromia elegans;460;NOCTURNO
9;9757;Alcelaphus buselaphus cokii;482;COMPLETO
9;9758;Elephas maximus bengalensis;86;DIURNO
9;9759;Anthropoides paradisea;429;DIURNO
9;9760;Sterna paradisaea;127;COMPLETO
9;9761;Bradypus tridactylus;276;NOCTURNO
9;9762;Damaliscus dorcas;413;COMPLETO
9;9763;unavailable;103;COMPLETO
9;9764;Salvadora hexalepis;333;DIURNO
9;9765;Hymenolaimus malacorhynchus;264;DIURNO
9;9766;Buteo regalis;371;COMPLETO
