idServicio;id;nombreSupermercado;horario
10;9886;Steel/Iron Ore;NOCTURNO
10;9887;Major Pharmaceuticals;NOCTURNO
10;9888;Recreational Products/Toys;COMPLETO
10;9889;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;9890;n/a;DIURNO
10;9891;EDP Services;NOCTURNO
10;9892;Business Services;NOCTURNO
10;9893;n/a;NOCTURNO
10;9894;Real Estate Investment Trusts;COMPLETO
10;9895;Packaged Foods;COMPLETO
10;9896;Major Pharmaceuticals;COMPLETO
10;9897;n/a;NOCTURNO
10;9898;Radio And Television Broadcasting And Communications Equipment;NOCTURNO
10;9899;Television Services;NOCTURNO
10;9900;Business Services;NOCTURNO
10;9901;n/a;DIURNO
10;9902;Multi-Sector Companies;DIURNO
10;9903;Professional Services;COMPLETO
10;9904;Natural Gas Distribution;DIURNO
10;9905;n/a;DIURNO
10;9906;Electrical Products;COMPLETO
10;9907;Semiconductors;NOCTURNO
10;9908;Major Chemicals;DIURNO
10;9909;Marine Transportation;DIURNO
10;9910;Semiconductors;DIURNO
10;9911;n/a;COMPLETO
10;9912;Business Services;DIURNO
10;9913;Services-Misc. Amusement - Recreation;NOCTURNO
10;9914;n/a;COMPLETO
10;9915;Oilfield Services/Equipment;DIURNO
10;9916;Hospital/Nursing Management;COMPLETO
10;9917;Hospital/Nursing Management;COMPLETO
10;9918;EDP Services;NOCTURNO
10;9919;Life Insurance;DIURNO
10;9920;Advertising;NOCTURNO
10;9921;Real Estate Investment Trusts;DIURNO
10;9922;Property-Casualty Insurers;DIURNO
10;9923;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;9924;Semiconductors;DIURNO
10;9925;Major Pharmaceuticals;COMPLETO
10;9926;Precious Metals;COMPLETO
10;9927;Banks;COMPLETO
10;9928;Auto Manufacturing;NOCTURNO
10;9929;n/a;DIURNO
10;9930;n/a;NOCTURNO
10;9931;n/a;COMPLETO
10;9932;n/a;DIURNO
10;9933;n/a;DIURNO
10;9934;Major Pharmaceuticals;DIURNO
10;9935;Steel/Iron Ore;DIURNO
10;9936;EDP Services;COMPLETO
10;9937;n/a;NOCTURNO
10;9938;Hospital/Nursing Management;NOCTURNO
10;9939;Electrical Products;DIURNO
10;9940;Major Pharmaceuticals;DIURNO
10;9941;Military/Government/Technical;DIURNO
10;9942;Specialty Chemicals;NOCTURNO
10;9943;Medical Specialities;COMPLETO
10;9944;n/a;DIURNO
10;9945;Real Estate Investment Trusts;COMPLETO
10;9946;Building Products;NOCTURNO
10;9947;Medical Specialities;DIURNO
10;9948;Water Supply;NOCTURNO
10;9949;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;9950;Life Insurance;DIURNO
10;9951;Military/Government/Technical;NOCTURNO
10;9952;Marine Transportation;DIURNO
10;9953;Aerospace;DIURNO
10;9954;Other Specialty Stores;COMPLETO
10;9955;Major Banks;DIURNO
10;9956;Other Consumer Services;COMPLETO
10;9957;Major Banks;COMPLETO
10;9958;Oil - Gas Production;DIURNO
10;9959;Paints/Coatings;COMPLETO
10;9960;Investment Bankers/Brokers/Service;NOCTURNO
10;9961;Oil - Gas Production;DIURNO
10;9962;Home Furnishings;NOCTURNO
10;9963;n/a;COMPLETO
10;9964;Business Services;DIURNO
10;9965;Other Consumer Services;DIURNO
10;9966;n/a;COMPLETO
10;9967;Fluid Controls;COMPLETO
10;9968;Medical/Dental Instruments;NOCTURNO
10;9969;n/a;NOCTURNO
10;9970;Major Banks;COMPLETO
10;9971;Integrated oil Companies;COMPLETO
10;9972;Packaged Foods;COMPLETO
10;9973;Services-Misc. Amusement - Recreation;COMPLETO
10;9974;n/a;NOCTURNO
10;9975;Medical Specialities;COMPLETO
10;9976;Apparel;COMPLETO
10;9977;n/a;COMPLETO
10;9978;Medical/Dental Instruments;DIURNO
10;9979;Semiconductors;NOCTURNO
10;9980;Telecommunications Equipment;NOCTURNO
10;9981;Computer Software: Prepackaged Software;NOCTURNO
10;9982;Business Services;DIURNO
10;9983;n/a;DIURNO
10;9984;Computer Software: Prepackaged Software;NOCTURNO
10;9985;Medical/Dental Instruments;COMPLETO
10;9986;Apparel;DIURNO
10;9987;Biotechnology: Electromedical - Electrotherapeutic Apparatus;DIURNO
10;9988;Marine Transportation;DIURNO
10;9989;n/a;COMPLETO
10;9990;Business Services;COMPLETO
10;9991;Trucking Freight/Courier Services;NOCTURNO
10;9992;Textiles;DIURNO
10;9993;Major Chemicals;NOCTURNO
10;9994;Major Banks;COMPLETO
10;9995;RETAIL: Building Materials;DIURNO
10;9996;Television Services;COMPLETO
10;9997;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;9998;Oil Refining/Marketing;COMPLETO
10;9999;Major Pharmaceuticals;DIURNO
10;10000;Industrial Machinery/Components;NOCTURNO
10;10001;Electric Utilities: Central;NOCTURNO
10;10002;Integrated oil Companies;DIURNO
10;10003;Oil Refining/Marketing;NOCTURNO
10;10004;Catalog/Specialty Distribution;COMPLETO
10;10005;Business Services;COMPLETO
10;10006;Commercial Banks;DIURNO
10;10007;Major Banks;NOCTURNO
10;10008;Major Banks;DIURNO
10;10009;Industrial Machinery/Components;NOCTURNO
10;10010;Clothing/Shoe/Accessory Stores;NOCTURNO
10;10011;Real Estate Investment Trusts;NOCTURNO
10;10012;Building Materials;NOCTURNO
10;10013;Automotive Aftermarket;COMPLETO
10;10014;Investment Bankers/Brokers/Service;DIURNO
10;10015;n/a;COMPLETO
10;10016;EDP Services;NOCTURNO
10;10017;Major Banks;DIURNO
10;10018;Precious Metals;NOCTURNO
10;10019;Biotechnology: Laboratory Analytical Instruments;DIURNO
10;10020;Medical/Nursing Services;NOCTURNO
10;10021;Professional Services;COMPLETO
10;10022;Life Insurance;DIURNO
10;10023;Transportation Services;NOCTURNO
10;10024;EDP Services;COMPLETO
10;10025;Medical Specialities;NOCTURNO
10;10026;Mining - Quarrying of Nonmetallic Minerals (No Fuels);DIURNO
10;10027;Precious Metals;NOCTURNO
10;10028;Industrial Machinery/Components;COMPLETO
10;10029;n/a;NOCTURNO
10;10030;Computer Software: Prepackaged Software;DIURNO
10;10031;Biotechnology: Commercial Physical - Biological Resarch;NOCTURNO
10;10032;Commercial Banks;NOCTURNO
10;10033;Computer Software: Programming, Data Processing;NOCTURNO
10;10034;Property-Casualty Insurers;DIURNO
10;10035;Telecommunications Equipment;COMPLETO
10;10036;Services-Misc. Amusement - Recreation;DIURNO
10;10037;Major Banks;COMPLETO
10;10038;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;10039;Publishing;DIURNO
10;10040;Radio And Television Broadcasting And Communications Equipment;DIURNO
10;10041;Major Banks;COMPLETO
10;10042;Food Distributors;DIURNO
10;10043;Hospital/Nursing Management;NOCTURNO
10;10044;Mining - Quarrying of Nonmetallic Minerals (No Fuels);COMPLETO
10;10045;Computer Manufacturing;COMPLETO
10;10046;Hotels/Resorts;COMPLETO
10;10047;Food Chains;COMPLETO
10;10048;Package Goods/Cosmetics;COMPLETO
10;10049;Natural Gas Distribution;NOCTURNO
10;10050;n/a;DIURNO
10;10051;n/a;COMPLETO
10;10052;Oil/Gas Transmission;DIURNO
10;10053;Real Estate Investment Trusts;DIURNO
10;10054;Building operators;COMPLETO
10;10055;n/a;COMPLETO
10;10056;Home Furnishings;NOCTURNO
10;10057;Major Banks;NOCTURNO
10;10058;Miscellaneous;COMPLETO
10;10059;n/a;COMPLETO
10;10060;n/a;NOCTURNO
10;10061;Semiconductors;DIURNO
10;10062;Major Chemicals;COMPLETO
10;10063;Semiconductors;NOCTURNO
10;10064;Industrial Machinery/Components;COMPLETO
10;10065;Restaurants;COMPLETO
10;10066;Electric Utilities: Central;NOCTURNO
10;10067;Computer peripheral equipment;NOCTURNO
10;10068;Major Banks;NOCTURNO
10;10069;n/a;COMPLETO
10;10070;Business Services;NOCTURNO
10;10071;Industrial Specialties;DIURNO
10;10072;Recreational Products/Toys;DIURNO
10;10073;n/a;NOCTURNO
10;10074;n/a;DIURNO
10;10075;Specialty Foods;NOCTURNO
10;10076;Computer Software: Programming, Data Processing;NOCTURNO
10;10077;Home Furnishings;NOCTURNO
10;10078;Major Banks;DIURNO
10;10079;Marine Transportation;NOCTURNO
10;10080;Automotive Aftermarket;NOCTURNO
10;10081;Major Pharmaceuticals;COMPLETO
10;10082;Medical/Nursing Services;DIURNO
10;10083;Electrical Products;COMPLETO
10;10084;Automotive Aftermarket;COMPLETO
10;10085;Computer Software: Prepackaged Software;COMPLETO
10;10086;Other Consumer Services;NOCTURNO
10;10087;Real Estate;DIURNO
10;10088;Electrical Products;NOCTURNO
10;10089;n/a;NOCTURNO
10;10090;Package Goods/Cosmetics;NOCTURNO
10;10091;n/a;COMPLETO
10;10092;Electric Utilities: Central;COMPLETO
10;10093;n/a;DIURNO
10;10094;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;10095;Telecommunications Equipment;NOCTURNO
10;10096;Multi-Sector Companies;DIURNO
10;10097;n/a;COMPLETO
10;10098;Packaged Foods;NOCTURNO
10;10099;Biotechnology: Electromedical - Electrotherapeutic Apparatus;NOCTURNO
10;10100;n/a;DIURNO
10;10101;Real Estate Investment Trusts;COMPLETO
10;10102;Telecommunications Equipment;NOCTURNO
10;10103;n/a;NOCTURNO
10;10104;Computer Software: Prepackaged Software;NOCTURNO
10;10105;n/a;DIURNO
10;10106;Business Services;COMPLETO
10;10107;Oil Refining/Marketing;NOCTURNO
10;10108;Business Services;DIURNO
10;10109;n/a;DIURNO
10;10110;Oil - Gas Production;DIURNO
10;10111;n/a;COMPLETO
10;10112;Electric Utilities: Central;DIURNO
10;10113;n/a;COMPLETO
10;10114;Major Pharmaceuticals;DIURNO
10;10115;Industrial Machinery/Components;NOCTURNO
10;10116;Biotechnology: Commercial Physical - Biological Resarch;NOCTURNO
10;10117;Consumer Specialties;DIURNO
10;10118;n/a;NOCTURNO
10;10119;Oil - Gas Production;NOCTURNO
10;10120;Broadcasting;DIURNO
10;10121;Motor Vehicles;COMPLETO
10;10122;Oil - Gas Production;NOCTURNO
10;10123;Electric Utilities: Central;NOCTURNO
10;10124;Fluid Controls;NOCTURNO
10;10125;Investment Bankers/Brokers/Service;DIURNO
10;10126;Homebuilding;DIURNO
10;10127;EDP Services;COMPLETO
10;10128;Integrated oil Companies;DIURNO
10;10129;Agricultural Chemicals;DIURNO
10;10130;Marine Transportation;COMPLETO
10;10131;RETAIL: Building Materials;COMPLETO
10;10132;Major Banks;DIURNO
10;10133;n/a;COMPLETO
10;10134;n/a;NOCTURNO
10;10135;Telecommunications Equipment;COMPLETO
10;10136;Restaurants;COMPLETO
10;10137;Construction/Ag Equipment/Trucks;COMPLETO
10;10138;Business Services;DIURNO
10;10139;Major Banks;DIURNO
10;10140;Marine Transportation;COMPLETO
10;10141;n/a;DIURNO
10;10142;Commercial Banks;DIURNO
10;10143;Hotels/Resorts;NOCTURNO
10;10144;Computer peripheral equipment;DIURNO
10;10145;Industrial Machinery/Components;NOCTURNO
10;10146;Industrial Machinery/Components;NOCTURNO
10;10147;Real Estate Investment Trusts;DIURNO
10;10148;Newspapers/Magazines;COMPLETO
10;10149;n/a;DIURNO
10;10150;Major Pharmaceuticals;DIURNO
10;10151;Radio And Television Broadcasting And Communications Equipment;NOCTURNO
10;10152;n/a;DIURNO
10;10153;Real Estate;COMPLETO
10;10154;n/a;DIURNO
10;10155;Metal Fabrications;DIURNO
10;10156;Major Pharmaceuticals;NOCTURNO
10;10157;Investment Bankers/Brokers/Service;NOCTURNO
10;10158;n/a;NOCTURNO
10;10159;n/a;NOCTURNO
10;10160;EDP Services;COMPLETO
10;10161;Real Estate Investment Trusts;DIURNO
10;10162;Major Banks;DIURNO
10;10163;Water Supply;NOCTURNO
10;10164;n/a;DIURNO
10;10165;n/a;COMPLETO
10;10166;Banks;NOCTURNO
10;10167;Marine Transportation;COMPLETO
10;10168;n/a;COMPLETO
10;10169;Real Estate;NOCTURNO
10;10170;Property-Casualty Insurers;COMPLETO
10;10171;Semiconductors;COMPLETO
10;10172;Containers/Packaging;COMPLETO
10;10173;Oilfield Services/Equipment;DIURNO
10;10174;Marine Transportation;DIURNO
10;10175;Semiconductors;COMPLETO
10;10176;n/a;COMPLETO
10;10177;Containers/Packaging;COMPLETO
10;10178;n/a;COMPLETO
10;10179;Real Estate Investment Trusts;DIURNO
10;10180;n/a;NOCTURNO
10;10181;Major Pharmaceuticals;DIURNO
10;10182;Natural Gas Distribution;COMPLETO
10;10183;Finance: Consumer Services;NOCTURNO
10;10184;Real Estate Investment Trusts;COMPLETO
10;10185;n/a;NOCTURNO
10;10186;n/a;DIURNO
10;10187;Finance: Consumer Services;NOCTURNO
10;10188;Marine Transportation;COMPLETO
10;10189;Major Banks;COMPLETO
10;10190;Clothing/Shoe/Accessory Stores;DIURNO
10;10191;Hotels/Resorts;COMPLETO
10;10192;Major Pharmaceuticals;COMPLETO
10;10193;Major Chemicals;DIURNO
10;10194;Major Banks;DIURNO
10;10195;Industrial Machinery/Components;NOCTURNO
10;10196;Finance: Consumer Services;NOCTURNO
10;10197;Metal Fabrications;NOCTURNO
10;10198;Transportation Services;DIURNO
10;10199;Oil - Gas Production;DIURNO
10;10200;Hospital/Nursing Management;NOCTURNO
10;10201;n/a;DIURNO
10;10202;Real Estate Investment Trusts;NOCTURNO
10;10203;n/a;DIURNO
10;10204;Natural Gas Distribution;COMPLETO
10;10205;n/a;DIURNO
10;10206;Major Pharmaceuticals;NOCTURNO
10;10207;n/a;NOCTURNO
10;10208;Major Pharmaceuticals;NOCTURNO
10;10209;Business Services;NOCTURNO
10;10210;Natural Gas Distribution;NOCTURNO
10;10211;Semiconductors;DIURNO
10;10212;EDP Services;COMPLETO
10;10213;Major Pharmaceuticals;COMPLETO
10;10214;Savings Institutions;NOCTURNO
10;10215;n/a;NOCTURNO
10;10216;Finance: Consumer Services;COMPLETO
10;10217;n/a;DIURNO
10;10218;Major Pharmaceuticals;DIURNO
10;10219;Electrical Products;NOCTURNO
10;10220;n/a;DIURNO
10;10221;n/a;DIURNO
10;10222;n/a;COMPLETO
10;10223;Industrial Machinery/Components;DIURNO
10;10224;Electrical Products;NOCTURNO
10;10225;n/a;DIURNO
10;10226;Industrial Machinery/Components;COMPLETO
10;10227;Industrial Machinery/Components;COMPLETO
10;10228;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;10229;Environmental Services;DIURNO
10;10230;Biotechnology: In Vitro - In Vivo Diagnostic Substances;DIURNO
10;10231;Major Pharmaceuticals;COMPLETO
10;10232;Commercial Banks;COMPLETO
10;10233;Metal Fabrications;NOCTURNO
10;10234;Department/Specialty Retail Stores;NOCTURNO
10;10235;Major Pharmaceuticals;COMPLETO
10;10236;Major Pharmaceuticals;NOCTURNO
10;10237;Biotechnology: Electromedical - Electrotherapeutic Apparatus;NOCTURNO
10;10238;Banks;DIURNO
10;10239;Restaurants;NOCTURNO
10;10240;Home Furnishings;DIURNO
10;10241;Computer peripheral equipment;DIURNO
10;10242;Computer Software: Prepackaged Software;NOCTURNO
10;10243;Major Pharmaceuticals;COMPLETO
10;10244;n/a;NOCTURNO
10;10245;Semiconductors;DIURNO
10;10246;Real Estate Investment Trusts;COMPLETO
10;10247;Industrial Machinery/Components;COMPLETO
10;10248;Major Pharmaceuticals;NOCTURNO
10;10249;Oil - Gas Production;DIURNO
10;10250;Real Estate Investment Trusts;DIURNO
10;10251;Major Pharmaceuticals;COMPLETO
10;10252;Trucking Freight/Courier Services;DIURNO
10;10253;Packaged Foods;NOCTURNO
10;10254;Building Products;DIURNO
10;10255;n/a;DIURNO
10;10256;Major Pharmaceuticals;DIURNO
10;10257;Computer Software: Prepackaged Software;DIURNO
10;10258;Oilfield Services/Equipment;COMPLETO
10;10259;n/a;NOCTURNO
10;10260;Real Estate Investment Trusts;NOCTURNO
10;10261;Homebuilding;COMPLETO
10;10262;Package Goods/Cosmetics;DIURNO
10;10263;Major Pharmaceuticals;DIURNO
10;10264;n/a;NOCTURNO
10;10265;n/a;NOCTURNO
10;10266;Life Insurance;NOCTURNO
10;10267;Integrated oil Companies;DIURNO
10;10268;n/a;COMPLETO
10;10269;Other Specialty Stores;DIURNO
10;10270;Oil - Gas Production;DIURNO
10;10271;Industrial Machinery/Components;COMPLETO
10;10272;Marine Transportation;DIURNO
10;10273;Business Services;DIURNO
10;10274;Telecommunications Equipment;DIURNO
10;10275;Business Services;NOCTURNO
10;10276;Real Estate Investment Trusts;COMPLETO
10;10277;Packaged Foods;NOCTURNO
10;10278;Real Estate;DIURNO
10;10279;Publishing;COMPLETO
10;10280;Major Banks;NOCTURNO
10;10281;n/a;COMPLETO
10;10282;Real Estate Investment Trusts;DIURNO
10;10283;Biotechnology: Electromedical - Electrotherapeutic Apparatus;COMPLETO
10;10284;n/a;NOCTURNO
10;10285;Major Banks;COMPLETO
10;10286;n/a;DIURNO
10;10287;Computer Software: Programming, Data Processing;COMPLETO
10;10288;Office Equipment/Supplies/Services;NOCTURNO
10;10289;Major Pharmaceuticals;NOCTURNO
10;10290;Metal Fabrications;DIURNO
10;10291;Oil - Gas Production;COMPLETO
10;10292;Medical Specialities;NOCTURNO
10;10293;Real Estate;COMPLETO
10;10294;Television Services;DIURNO
10;10295;Metal Fabrications;NOCTURNO
10;10296;n/a;COMPLETO
10;10297;Computer Software: Programming, Data Processing;DIURNO
10;10298;Investment Managers;DIURNO
10;10299;Real Estate Investment Trusts;DIURNO
10;10300;Homebuilding;NOCTURNO
10;10301;Electrical Products;COMPLETO
10;10302;Broadcasting;COMPLETO
10;10303;n/a;NOCTURNO
10;10304;n/a;COMPLETO
10;10305;n/a;NOCTURNO
10;10306;n/a;COMPLETO
10;10307;Major Banks;NOCTURNO
10;10308;n/a;COMPLETO
10;10309;Property-Casualty Insurers;DIURNO
10;10310;n/a;COMPLETO
10;10311;Real Estate;DIURNO
10;10312;Computer Software: Prepackaged Software;DIURNO
10;10313;Medical/Dental Instruments;COMPLETO
10;10314;Computer Software: Prepackaged Software;NOCTURNO
10;10315;Newspapers/Magazines;DIURNO
10;10316;Computer Software: Prepackaged Software;DIURNO
10;10317;Hospital/Nursing Management;DIURNO
10;10318;n/a;DIURNO
10;10319;Investment Bankers/Brokers/Service;DIURNO
10;10320;Major Banks;COMPLETO
10;10321;Major Banks;NOCTURNO
10;10322;Packaged Foods;NOCTURNO
10;10323;Professional Services;COMPLETO
10;10324;n/a;DIURNO
10;10325;Real Estate Investment Trusts;DIURNO
10;10326;Major Banks;COMPLETO
10;10327;Property-Casualty Insurers;NOCTURNO
10;10328;Specialty Chemicals;NOCTURNO
10;10329;Industrial Specialties;DIURNO
10;10330;Integrated oil Companies;NOCTURNO
10;10331;EDP Services;NOCTURNO
10;10332;Oil - Gas Production;NOCTURNO
10;10333;Savings Institutions;COMPLETO
10;10334;Advertising;COMPLETO
10;10335;Real Estate Investment Trusts;NOCTURNO
10;10336;Biotechnology: Electromedical - Electrotherapeutic Apparatus;COMPLETO
10;10337;Major Banks;DIURNO
10;10338;Containers/Packaging;NOCTURNO
10;10339;Restaurants;NOCTURNO
10;10340;Biotechnology: In Vitro - In Vivo Diagnostic Substances;COMPLETO
10;10341;Computer Software: Prepackaged Software;COMPLETO
10;10342;Major Pharmaceuticals;COMPLETO
10;10343;Hospital/Nursing Management;DIURNO
10;10344;Major Pharmaceuticals;NOCTURNO
10;10345;Steel/Iron Ore;COMPLETO
10;10346;Business Services;DIURNO
10;10347;Medical Specialities;NOCTURNO
10;10348;Major Banks;DIURNO
10;10349;n/a;DIURNO
10;10350;Business Services;NOCTURNO
10;10351;n/a;COMPLETO
10;10352;Industrial Specialties;NOCTURNO
10;10353;Major Chemicals;NOCTURNO
10;10354;Apparel;COMPLETO
10;10355;Investment Bankers/Brokers/Service;DIURNO
10;10356;Medical/Dental Instruments;NOCTURNO
10;10357;Major Pharmaceuticals;COMPLETO
10;10358;Advertising;DIURNO
10;10359;Hotels/Resorts;DIURNO
10;10360;Computer Software: Prepackaged Software;DIURNO
10;10361;Forest Products;COMPLETO
10;10362;Food Chains;DIURNO
10;10363;n/a;NOCTURNO
10;10364;Major Banks;COMPLETO
10;10365;Major Banks;NOCTURNO
10;10366;Computer Software: Prepackaged Software;NOCTURNO
10;10367;Other Consumer Services;COMPLETO
10;10368;Specialty Insurers;COMPLETO
10;10369;Major Pharmaceuticals;DIURNO
10;10370;Major Pharmaceuticals;DIURNO
10;10371;n/a;COMPLETO
10;10372;Books;NOCTURNO
10;10373;Business Services;NOCTURNO
10;10374;n/a;NOCTURNO
10;10375;Metal Fabrications;DIURNO
10;10376;Major Pharmaceuticals;COMPLETO
10;10377;Computer Software: Prepackaged Software;NOCTURNO
10;10378;Meat/Poultry/Fish;COMPLETO
10;10379;Medical/Dental Instruments;DIURNO
10;10380;EDP Services;DIURNO
10;10381;Computer Software: Programming, Data Processing;COMPLETO
10;10382;Major Banks;COMPLETO
10;10383;Newspapers/Magazines;COMPLETO
10;10384;Computer Software: Prepackaged Software;NOCTURNO
10;10385;Retail: Computer Software - Peripheral Equipment;DIURNO
10;10386;Metal Fabrications;DIURNO
10;10387;n/a;COMPLETO
10;10388;Medical Specialities;NOCTURNO
10;10389;Major Pharmaceuticals;COMPLETO
10;10390;Precious Metals;DIURNO
10;10391;n/a;COMPLETO
10;10392;Major Pharmaceuticals;NOCTURNO
10;10393;Major Banks;NOCTURNO
10;10394;Other Consumer Services;NOCTURNO
10;10395;n/a;DIURNO
10;10396;Major Banks;DIURNO
10;10397;Major Banks;NOCTURNO
10;10398;Oil - Gas Production;DIURNO
10;10399;Major Chemicals;NOCTURNO
10;10400;Restaurants;DIURNO
10;10401;Biotechnology: Laboratory Analytical Instruments;DIURNO
10;10402;Major Pharmaceuticals;NOCTURNO
10;10403;n/a;DIURNO
10;10404;n/a;NOCTURNO
10;10405;Major Banks;DIURNO
10;10406;Telecommunications Equipment;COMPLETO
10;10407;Investment Bankers/Brokers/Service;COMPLETO
10;10408;Property-Casualty Insurers;DIURNO
10;10409;EDP Services;COMPLETO
10;10410;Major Pharmaceuticals;COMPLETO
10;10411;n/a;NOCTURNO
10;10412;Major Pharmaceuticals;NOCTURNO
10;10413;Major Pharmaceuticals;COMPLETO
10;10414;Property-Casualty Insurers;COMPLETO
10;10415;Semiconductors;COMPLETO
10;10416;n/a;DIURNO
10;10417;Telecommunications Equipment;COMPLETO
10;10418;Homebuilding;COMPLETO
10;10419;Computer Software: Prepackaged Software;DIURNO
10;10420;n/a;COMPLETO
10;10421;Packaged Foods;NOCTURNO
10;10422;Radio And Television Broadcasting And Communications Equipment;DIURNO
10;10423;Medical Specialities;COMPLETO
10;10424;Marine Transportation;NOCTURNO
10;10425;Industrial Machinery/Components;DIURNO
10;10426;Military/Government/Technical;COMPLETO
10;10427;Business Services;NOCTURNO
10;10428;n/a;NOCTURNO
10;10429;Industrial Machinery/Components;NOCTURNO
10;10430;n/a;COMPLETO
10;10431;Department/Specialty Retail Stores;COMPLETO
10;10432;n/a;NOCTURNO
10;10433;Other Specialty Stores;COMPLETO
10;10434;Oil - Gas Production;DIURNO
10;10435;Major Banks;NOCTURNO
10;10436;Real Estate Investment Trusts;DIURNO
10;10437;Industrial Specialties;DIURNO
10;10438;Real Estate Investment Trusts;COMPLETO
10;10439;n/a;COMPLETO
10;10440;Semiconductors;COMPLETO
10;10441;n/a;DIURNO
10;10442;Oil - Gas Production;COMPLETO
10;10443;Broadcasting;NOCTURNO
10;10444;Major Pharmaceuticals;COMPLETO
10;10445;Military/Government/Technical;DIURNO
10;10446;Major Banks;DIURNO
10;10447;n/a;DIURNO
10;10448;Industrial Specialties;COMPLETO
10;10449;Business Services;NOCTURNO
10;10450;Life Insurance;DIURNO
10;10451;Auto Parts:O.E.M.;NOCTURNO
10;10452;Integrated oil Companies;NOCTURNO
10;10453;Industrial Machinery/Components;COMPLETO
10;10454;Hospital/Nursing Management;NOCTURNO
10;10455;Commercial Banks;NOCTURNO
10;10456;n/a;NOCTURNO
10;10457;Accident -Health Insurance;DIURNO
10;10458;Major Pharmaceuticals;COMPLETO
10;10459;Clothing/Shoe/Accessory Stores;DIURNO
10;10460;Diversified Financial Services;NOCTURNO
10;10461;Packaged Foods;COMPLETO
10;10462;n/a;DIURNO
10;10463;Oil - Gas Production;DIURNO
10;10464;Computer Software: Programming, Data Processing;NOCTURNO
10;10465;Investment Bankers/Brokers/Service;NOCTURNO
10;10466;Professional Services;COMPLETO
10;10467;Natural Gas Distribution;NOCTURNO
10;10468;n/a;NOCTURNO
10;10469;Natural Gas Distribution;COMPLETO
10;10470;n/a;DIURNO
10;10471;n/a;DIURNO
10;10472;Medical Specialities;DIURNO
10;10473;Savings Institutions;NOCTURNO
10;10474;Other Transportation;NOCTURNO
10;10475;n/a;DIURNO
10;10476;Electric Utilities: Central;COMPLETO
10;10477;Construction/Ag Equipment/Trucks;COMPLETO
10;10478;Life Insurance;DIURNO
10;10479;Metal Fabrications;COMPLETO
10;10480;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;10481;Precious Metals;DIURNO
10;10482;Other Consumer Services;COMPLETO
10;10483;Radio And Television Broadcasting And Communications Equipment;COMPLETO
10;10484;Hospital/Nursing Management;DIURNO
10;10485;Medical/Dental Instruments;COMPLETO
10;10486;Major Pharmaceuticals;DIURNO
10;10487;Investment Managers;DIURNO
10;10488;Major Pharmaceuticals;COMPLETO
10;10489;Investment Managers;NOCTURNO
10;10490;Major Banks;DIURNO
10;10491;n/a;COMPLETO
10;10492;Computer Software: Prepackaged Software;COMPLETO
10;10493;Oil - Gas Production;DIURNO
10;10494;Steel/Iron Ore;NOCTURNO
10;10495;Mining - Quarrying of Nonmetallic Minerals (No Fuels);NOCTURNO
10;10496;Major Chemicals;NOCTURNO
10;10497;Hospital/Nursing Management;COMPLETO
10;10498;Industrial Specialties;COMPLETO
10;10499;Real Estate;NOCTURNO
10;10500;n/a;COMPLETO
10;10501;Major Pharmaceuticals;COMPLETO
10;10502;Major Chemicals;COMPLETO
10;10503;Semiconductors;NOCTURNO
10;10504;Commercial Banks;COMPLETO
10;10505;n/a;COMPLETO
10;10506;Department/Specialty Retail Stores;DIURNO
10;10507;Transportation Services;COMPLETO
10;10508;Medical/Dental Instruments;DIURNO
10;10509;Computer Software: Prepackaged Software;NOCTURNO
10;10510;n/a;COMPLETO
10;10511;Medical/Dental Instruments;DIURNO
10;10512;Semiconductors;COMPLETO
10;10513;Specialty Foods;NOCTURNO
10;10514;Services-Misc. Amusement - Recreation;DIURNO
10;10515;EDP Services;NOCTURNO
10;10516;Other Consumer Services;NOCTURNO
10;10517;n/a;NOCTURNO
10;10518;n/a;DIURNO
10;10519;Real Estate Investment Trusts;COMPLETO
10;10520;Advertising;NOCTURNO
10;10521;Medical Specialities;NOCTURNO
10;10522;Restaurants;DIURNO
10;10523;Computer Software: Prepackaged Software;COMPLETO
10;10524;Multi-Sector Companies;DIURNO
10;10525;Major Pharmaceuticals;COMPLETO
10;10526;Real Estate Investment Trusts;DIURNO
10;10527;Property-Casualty Insurers;NOCTURNO
10;10528;Telecommunications Equipment;DIURNO
10;10529;Package Goods/Cosmetics;COMPLETO
10;10530;Automotive Aftermarket;COMPLETO
10;10531;Power Generation;COMPLETO
10;10532;Natural Gas Distribution;COMPLETO
10;10533;n/a;DIURNO
10;10534;Telecommunications Equipment;DIURNO
10;10535;Natural Gas Distribution;NOCTURNO
10;10536;Major Banks;NOCTURNO
10;10537;n/a;COMPLETO
10;10538;Major Pharmaceuticals;NOCTURNO
10;10539;n/a;COMPLETO
10;10540;Major Pharmaceuticals;DIURNO
10;10541;n/a;COMPLETO
10;10542;Major Pharmaceuticals;DIURNO
