id;idServicio;tipoServicio;horario
9285;4;Planchado;DIURNO
9286;4;Lavado;NOCTURNO
9287;4;Lavado;COMPLETO
9288;4;Lavado;NOCTURNO
9289;4;Planchado;DIURNO
9290;4;Lavado;DIURNO
9291;4;Planchado;DIURNO
9292;4;Planchado;DIURNO
9293;4;Planchado;NOCTURNO
9294;4;Lavado;COMPLETO
9295;4;Planchado;DIURNO
9296;4;Lavado;NOCTURNO
9297;4;Lavado;COMPLETO
9298;4;Lavado;NOCTURNO
9299;4;Planchado;DIURNO
9300;4;Lavado;DIURNO
9301;4;Planchado;DIURNO
9302;4;Planchado;DIURNO
9303;4;Planchado;NOCTURNO
9304;4;Lavado;COMPLETO
9305;4;Planchado;DIURNO
9306;4;Lavado;NOCTURNO
9307;4;Lavado;COMPLETO
9308;4;Lavado;NOCTURNO
9309;4;Planchado;DIURNO
9310;4;Lavado;DIURNO
9311;4;Planchado;DIURNO
9312;4;Planchado;DIURNO
9313;4;Planchado;NOCTURNO
9314;4;Lavado;COMPLETO
9315;4;Planchado;DIURNO
9316;4;Lavado;NOCTURNO
9317;4;Lavado;COMPLETO
9318;4;Lavado;NOCTURNO
9319;4;Planchado;DIURNO
9320;4;Lavado;DIURNO
9321;4;Planchado;DIURNO
9322;4;Planchado;DIURNO
9323;4;Planchado;NOCTURNO
9324;4;Lavado;COMPLETO
9325;4;Planchado;DIURNO
9326;4;Lavado;NOCTURNO
9327;4;Lavado;COMPLETO
9328;4;Lavado;NOCTURNO
9329;4;Planchado;DIURNO
9330;4;Lavado;DIURNO
9331;4;Planchado;DIURNO
9332;4;Planchado;DIURNO
9333;4;Planchado;NOCTURNO
9334;4;Lavado;COMPLETO
9335;4;Planchado;DIURNO
9336;4;Lavado;NOCTURNO
9337;4;Lavado;COMPLETO
9338;4;Lavado;NOCTURNO
9339;4;Planchado;DIURNO
9340;4;Lavado;DIURNO
9341;4;Planchado;DIURNO
9342;4;Planchado;DIURNO
9343;4;Planchado;NOCTURNO
9344;4;Lavado;COMPLETO
9345;4;Planchado;DIURNO
9346;4;Lavado;NOCTURNO
9347;4;Lavado;COMPLETO
9348;4;Lavado;NOCTURNO
9349;4;Planchado;DIURNO
9350;4;Lavado;DIURNO
9351;4;Planchado;DIURNO
9352;4;Planchado;DIURNO
9353;4;Planchado;NOCTURNO
9354;4;Lavado;COMPLETO
9355;4;Planchado;DIURNO
9356;4;Lavado;NOCTURNO
9357;4;Lavado;COMPLETO
9358;4;Lavado;NOCTURNO
9359;4;Planchado;DIURNO
9360;4;Lavado;DIURNO
9361;4;Planchado;DIURNO
9362;4;Planchado;DIURNO
9363;4;Planchado;NOCTURNO
9364;4;Lavado;COMPLETO
9365;4;Planchado;DIURNO
9366;4;Lavado;NOCTURNO
9367;4;Lavado;COMPLETO
9368;4;Lavado;NOCTURNO
9369;4;Planchado;DIURNO
9370;4;Lavado;DIURNO
9371;4;Planchado;DIURNO
9372;4;Planchado;DIURNO
9373;4;Planchado;NOCTURNO
9374;4;Lavado;COMPLETO
9375;4;Planchado;DIURNO
9376;4;Lavado;NOCTURNO
9377;4;Lavado;COMPLETO
9378;4;Lavado;NOCTURNO
9379;4;Planchado;DIURNO
9380;4;Lavado;DIURNO
9381;4;Planchado;DIURNO
9382;4;Planchado;DIURNO
9383;4;Planchado;NOCTURNO
9384;4;Lavado;COMPLETO
9385;4;Planchado;DIURNO
9386;4;Lavado;NOCTURNO
9387;4;Lavado;COMPLETO
9388;4;Lavado;NOCTURNO
9389;4;Planchado;DIURNO
9390;4;Lavado;DIURNO
9391;4;Planchado;DIURNO
9392;4;Planchado;DIURNO
9393;4;Planchado;NOCTURNO
9394;4;Lavado;COMPLETO
9395;4;Planchado;DIURNO
9396;4;Lavado;NOCTURNO
9397;4;Lavado;COMPLETO
9398;4;Lavado;NOCTURNO
9399;4;Planchado;DIURNO
9400;4;Lavado;DIURNO
9401;4;Planchado;DIURNO
9402;4;Planchado;DIURNO
9403;4;Planchado;NOCTURNO
9404;4;Lavado;COMPLETO
9405;4;Planchado;DIURNO
9406;4;Lavado;NOCTURNO
9407;4;Lavado;COMPLETO
9408;4;Lavado;NOCTURNO
9409;4;Planchado;DIURNO
9410;4;Lavado;DIURNO
9411;4;Planchado;DIURNO
9412;4;Planchado;DIURNO
9413;4;Planchado;NOCTURNO
9414;4;Lavado;COMPLETO
9415;4;Planchado;DIURNO
9416;4;Lavado;NOCTURNO
9417;4;Lavado;COMPLETO
9418;4;Lavado;NOCTURNO
9419;4;Planchado;DIURNO
9420;4;Lavado;DIURNO
9421;4;Planchado;DIURNO
9422;4;Planchado;DIURNO
9423;4;Planchado;NOCTURNO
9424;4;Lavado;COMPLETO
9425;4;Planchado;DIURNO
9426;4;Lavado;NOCTURNO
9427;4;Lavado;COMPLETO
9428;4;Lavado;NOCTURNO
9429;4;Planchado;DIURNO
9430;4;Lavado;DIURNO
9431;4;Planchado;DIURNO
9432;4;Planchado;DIURNO
9433;4;Planchado;NOCTURNO
9434;4;Lavado;COMPLETO
9435;4;Planchado;DIURNO
9436;4;Lavado;NOCTURNO
9437;4;Lavado;COMPLETO
9438;4;Lavado;NOCTURNO
9439;4;Planchado;DIURNO
9440;4;Lavado;DIURNO
9441;4;Planchado;DIURNO
9442;4;Planchado;DIURNO
9443;4;Planchado;NOCTURNO
9444;4;Lavado;COMPLETO
9445;4;Planchado;DIURNO
9446;4;Lavado;NOCTURNO
9447;4;Lavado;COMPLETO
9448;4;Lavado;NOCTURNO
9449;4;Planchado;DIURNO
9450;4;Lavado;DIURNO
9451;4;Planchado;DIURNO
9452;4;Planchado;DIURNO
9453;4;Planchado;NOCTURNO
9454;4;Lavado;COMPLETO
9455;4;Planchado;DIURNO
9456;4;Lavado;NOCTURNO
9457;4;Lavado;COMPLETO
9458;4;Lavado;NOCTURNO
9459;4;Planchado;DIURNO
9460;4;Lavado;DIURNO
9461;4;Planchado;DIURNO
9462;4;Planchado;DIURNO
9463;4;Planchado;NOCTURNO
9464;4;Lavado;COMPLETO
9465;4;Planchado;DIURNO
9466;4;Lavado;NOCTURNO
9467;4;Lavado;COMPLETO
9468;4;Lavado;NOCTURNO
9469;4;Planchado;DIURNO
9470;4;Lavado;DIURNO
9471;4;Planchado;DIURNO
9472;4;Planchado;DIURNO
9473;4;Planchado;NOCTURNO
9474;4;Lavado;COMPLETO
9475;4;Planchado;DIURNO
9476;4;Lavado;NOCTURNO
9477;4;Lavado;COMPLETO
9478;4;Lavado;NOCTURNO
9479;4;Planchado;DIURNO
9480;4;Lavado;DIURNO
9481;4;Planchado;DIURNO
9482;4;Planchado;DIURNO
9483;4;Planchado;NOCTURNO
9484;4;Lavado;COMPLETO
9485;4;Planchado;DIURNO
9486;4;Lavado;NOCTURNO
9487;4;Lavado;COMPLETO
9488;4;Lavado;NOCTURNO
9489;4;Planchado;DIURNO
9490;4;Lavado;DIURNO
9491;4;Planchado;DIURNO
9492;4;Planchado;DIURNO
9493;4;Planchado;NOCTURNO
9494;4;Lavado;COMPLETO
9495;4;Planchado;DIURNO
9496;4;Lavado;NOCTURNO
9497;4;Lavado;COMPLETO
9498;4;Lavado;NOCTURNO
9499;4;Planchado;DIURNO
9500;4;Lavado;DIURNO
9501;4;Planchado;DIURNO
9502;4;Planchado;DIURNO
9503;4;Planchado;NOCTURNO
9504;4;Lavado;COMPLETO
9505;4;Planchado;DIURNO
9506;4;Lavado;NOCTURNO
9507;4;Lavado;COMPLETO
9508;4;Lavado;NOCTURNO
9509;4;Planchado;DIURNO
9510;4;Lavado;DIURNO
9511;4;Planchado;DIURNO
9512;4;Planchado;DIURNO
9513;4;Planchado;NOCTURNO
9514;4;Lavado;COMPLETO
9515;4;Planchado;DIURNO
9516;4;Lavado;NOCTURNO
9517;4;Lavado;COMPLETO
9518;4;Lavado;NOCTURNO
9519;4;Planchado;DIURNO
9520;4;Lavado;DIURNO
9521;4;Planchado;DIURNO
9522;4;Planchado;DIURNO
9523;4;Planchado;NOCTURNO
9524;4;Lavado;COMPLETO
9525;4;Planchado;DIURNO
9526;4;Lavado;NOCTURNO
9527;4;Lavado;COMPLETO
9528;4;Lavado;NOCTURNO
9529;4;Planchado;DIURNO
9530;4;Lavado;DIURNO
9531;4;Planchado;DIURNO
9532;4;Planchado;DIURNO
9533;4;Planchado;NOCTURNO
9534;4;Lavado;COMPLETO
9535;4;Planchado;DIURNO
9536;4;Lavado;NOCTURNO
9537;4;Lavado;COMPLETO
9538;4;Lavado;NOCTURNO
9539;4;Planchado;DIURNO
9540;4;Lavado;DIURNO
9541;4;Planchado;DIURNO
9542;4;Planchado;DIURNO
9543;4;Planchado;NOCTURNO
9544;4;Lavado;COMPLETO
9545;4;Planchado;DIURNO
9546;4;Lavado;NOCTURNO
9547;4;Lavado;COMPLETO
9548;4;Lavado;NOCTURNO
9549;4;Planchado;DIURNO
9550;4;Lavado;DIURNO
9551;4;Planchado;DIURNO
9552;4;Planchado;DIURNO
9553;4;Planchado;NOCTURNO
9554;4;Lavado;COMPLETO
9555;4;Planchado;DIURNO
9556;4;Lavado;NOCTURNO
9557;4;Lavado;COMPLETO
9558;4;Lavado;NOCTURNO
9559;4;Planchado;DIURNO
9560;4;Lavado;DIURNO
9561;4;Planchado;DIURNO
9562;4;Planchado;DIURNO
9563;4;Planchado;NOCTURNO
9564;4;Lavado;COMPLETO
9565;4;Planchado;DIURNO
9566;4;Lavado;NOCTURNO
9567;4;Lavado;COMPLETO
9568;4;Lavado;NOCTURNO
9569;4;Planchado;DIURNO
9570;4;Lavado;DIURNO
9571;4;Planchado;DIURNO
9572;4;Planchado;DIURNO
9573;4;Planchado;NOCTURNO
9574;4;Lavado;COMPLETO
9575;4;Planchado;DIURNO
9576;4;Lavado;NOCTURNO
9577;4;Lavado;COMPLETO
9578;4;Lavado;NOCTURNO
9579;4;Planchado;DIURNO
9580;4;Lavado;DIURNO
9581;4;Planchado;DIURNO
9582;4;Planchado;DIURNO
9583;4;Planchado;NOCTURNO
9584;4;Lavado;COMPLETO
9585;4;Planchado;DIURNO
9586;4;Lavado;NOCTURNO
9587;4;Lavado;COMPLETO
9588;4;Lavado;NOCTURNO
9589;4;Planchado;DIURNO
9590;4;Lavado;DIURNO
9591;4;Planchado;DIURNO
9592;4;Planchado;DIURNO
9593;4;Planchado;NOCTURNO
9594;4;Lavado;COMPLETO
9595;4;Planchado;DIURNO
9596;4;Lavado;NOCTURNO
9597;4;Lavado;COMPLETO
9598;4;Lavado;NOCTURNO
9599;4;Planchado;DIURNO
9600;4;Lavado;DIURNO
9601;4;Planchado;DIURNO
9602;4;Planchado;DIURNO
9603;4;Planchado;NOCTURNO
9604;4;Lavado;COMPLETO
9605;4;Planchado;DIURNO
9606;4;Lavado;NOCTURNO
9607;4;Lavado;COMPLETO
9608;4;Lavado;NOCTURNO
9609;4;Planchado;DIURNO
9610;4;Lavado;DIURNO
9611;4;Planchado;DIURNO
9612;4;Planchado;DIURNO
9613;4;Planchado;NOCTURNO
9614;4;Lavado;COMPLETO
9615;4;Planchado;DIURNO
9616;4;Lavado;NOCTURNO
9617;4;Lavado;COMPLETO
9618;4;Lavado;NOCTURNO
9619;4;Planchado;DIURNO
9620;4;Lavado;DIURNO
9621;4;Planchado;DIURNO
9622;4;Planchado;DIURNO
9623;4;Planchado;NOCTURNO
9624;4;Lavado;COMPLETO
9625;4;Planchado;DIURNO
9626;4;Lavado;NOCTURNO
9627;4;Lavado;COMPLETO
9628;4;Lavado;NOCTURNO
9629;4;Planchado;DIURNO
9630;4;Lavado;DIURNO
9631;4;Planchado;DIURNO
9632;4;Planchado;DIURNO
9633;4;Planchado;NOCTURNO
9634;4;Lavado;COMPLETO
9635;4;Planchado;DIURNO
9636;4;Lavado;NOCTURNO
9637;4;Lavado;COMPLETO
9638;4;Lavado;NOCTURNO
9639;4;Planchado;DIURNO
9640;4;Lavado;DIURNO
9641;4;Planchado;DIURNO
9642;4;Planchado;DIURNO
9643;4;Planchado;NOCTURNO
9644;4;Lavado;COMPLETO
9645;4;Planchado;DIURNO
9646;4;Lavado;NOCTURNO
9647;4;Lavado;COMPLETO
9648;4;Lavado;NOCTURNO
9649;4;Planchado;DIURNO
9650;4;Lavado;DIURNO
9651;4;Planchado;DIURNO
9652;4;Planchado;DIURNO
9653;4;Planchado;NOCTURNO
9654;4;Lavado;COMPLETO
9655;4;Planchado;DIURNO
9656;4;Lavado;NOCTURNO
9657;4;Lavado;COMPLETO
9658;4;Lavado;NOCTURNO
9659;4;Planchado;DIURNO
9660;4;Lavado;DIURNO
9661;4;Planchado;DIURNO
9662;4;Planchado;DIURNO
9663;4;Planchado;NOCTURNO
9664;4;Lavado;COMPLETO
9665;4;Planchado;DIURNO
9666;4;Lavado;NOCTURNO
9667;4;Lavado;COMPLETO
9668;4;Lavado;NOCTURNO
9669;4;Planchado;DIURNO
9670;4;Lavado;DIURNO
9671;4;Planchado;DIURNO
9672;4;Planchado;DIURNO
9673;4;Planchado;NOCTURNO
9674;4;Lavado;COMPLETO
9675;4;Planchado;DIURNO
9676;4;Lavado;NOCTURNO
9677;4;Lavado;COMPLETO
9678;4;Lavado;NOCTURNO
9679;4;Planchado;DIURNO
9680;4;Lavado;DIURNO
9681;4;Planchado;DIURNO
9682;4;Planchado;DIURNO
9683;4;Planchado;NOCTURNO
9684;4;Lavado;COMPLETO
9685;4;Planchado;DIURNO
9686;4;Lavado;NOCTURNO
9687;4;Lavado;COMPLETO
9688;4;Lavado;NOCTURNO
9689;4;Planchado;DIURNO
9690;4;Lavado;DIURNO
9691;4;Planchado;DIURNO
9692;4;Planchado;DIURNO
9693;4;Planchado;NOCTURNO
9694;4;Lavado;COMPLETO
9695;4;Planchado;DIURNO
9696;4;Lavado;NOCTURNO
9697;4;Lavado;COMPLETO
9698;4;Lavado;NOCTURNO
9699;4;Planchado;DIURNO
9700;4;Lavado;DIURNO
9701;4;Planchado;DIURNO
9702;4;Planchado;DIURNO
9703;4;Planchado;NOCTURNO
9704;4;Lavado;COMPLETO
9705;4;Planchado;DIURNO
9706;4;Lavado;NOCTURNO
9707;4;Lavado;COMPLETO
9708;4;Lavado;NOCTURNO
9709;4;Planchado;DIURNO
9710;4;Lavado;DIURNO
9711;4;Planchado;DIURNO
9712;4;Planchado;DIURNO
9713;4;Planchado;NOCTURNO
9714;4;Lavado;COMPLETO
9715;4;Planchado;DIURNO
9716;4;Lavado;NOCTURNO
9717;4;Lavado;COMPLETO
9718;4;Lavado;NOCTURNO
9719;4;Planchado;DIURNO
9720;4;Lavado;DIURNO
9721;4;Planchado;DIURNO
9722;4;Planchado;DIURNO
9723;4;Planchado;NOCTURNO
9724;4;Lavado;COMPLETO
9725;4;Planchado;DIURNO
9726;4;Lavado;NOCTURNO
9727;4;Lavado;COMPLETO
9728;4;Lavado;NOCTURNO
9729;4;Planchado;DIURNO
9730;4;Lavado;DIURNO
9731;4;Planchado;DIURNO
9732;4;Planchado;DIURNO
9733;4;Planchado;NOCTURNO
9734;4;Lavado;COMPLETO
9735;4;Planchado;DIURNO
9736;4;Lavado;NOCTURNO
9737;4;Lavado;COMPLETO
9738;4;Lavado;NOCTURNO
9739;4;Planchado;DIURNO
9740;4;Lavado;DIURNO
9741;4;Planchado;DIURNO
9742;4;Planchado;DIURNO
9743;4;Planchado;NOCTURNO
9744;4;Lavado;COMPLETO
9745;4;Planchado;DIURNO
9746;4;Lavado;NOCTURNO
9747;4;Lavado;COMPLETO
9748;4;Lavado;NOCTURNO
9749;4;Planchado;DIURNO
9750;4;Lavado;DIURNO
9751;4;Planchado;DIURNO
9752;4;Planchado;DIURNO
9753;4;Planchado;NOCTURNO
9754;4;Lavado;COMPLETO
9755;4;Planchado;DIURNO
9756;4;Lavado;NOCTURNO
9757;4;Lavado;COMPLETO
9758;4;Lavado;NOCTURNO
9759;4;Planchado;DIURNO
9760;4;Lavado;DIURNO
9761;4;Planchado;DIURNO
9762;4;Planchado;DIURNO
9763;4;Planchado;NOCTURNO
9764;4;Lavado;COMPLETO
9765;4;Planchado;DIURNO
9766;4;Lavado;NOCTURNO
9767;4;Lavado;COMPLETO
9768;4;Lavado;NOCTURNO
9769;4;Planchado;DIURNO
9770;4;Lavado;DIURNO
9771;4;Planchado;DIURNO
9772;4;Planchado;DIURNO
9773;4;Planchado;NOCTURNO
9774;4;Lavado;COMPLETO
9775;4;Planchado;DIURNO
9776;4;Lavado;NOCTURNO
9777;4;Lavado;COMPLETO
9778;4;Lavado;NOCTURNO
9779;4;Planchado;DIURNO
9780;4;Lavado;DIURNO
9781;4;Planchado;DIURNO
9782;4;Planchado;DIURNO
9783;4;Planchado;NOCTURNO
9784;4;Lavado;COMPLETO
9785;4;Planchado;DIURNO
9786;4;Lavado;NOCTURNO
9787;4;Lavado;COMPLETO
9788;4;Lavado;NOCTURNO
9789;4;Planchado;DIURNO
9790;4;Lavado;DIURNO
9791;4;Planchado;DIURNO
9792;4;Planchado;DIURNO
9793;4;Planchado;NOCTURNO
9794;4;Lavado;COMPLETO
9795;4;Planchado;DIURNO
9796;4;Lavado;NOCTURNO
9797;4;Lavado;COMPLETO
9798;4;Lavado;NOCTURNO
9799;4;Planchado;DIURNO
9800;4;Lavado;DIURNO
9801;4;Planchado;DIURNO
9802;4;Planchado;DIURNO
9803;4;Planchado;NOCTURNO
9804;4;Lavado;COMPLETO
9805;4;Planchado;DIURNO
9806;4;Lavado;NOCTURNO
9807;4;Lavado;COMPLETO
9808;4;Lavado;NOCTURNO
9809;4;Planchado;DIURNO
9810;4;Lavado;DIURNO
9811;4;Planchado;DIURNO
9812;4;Planchado;DIURNO
9813;4;Planchado;NOCTURNO
9814;4;Lavado;COMPLETO
9815;4;Planchado;DIURNO
9816;4;Lavado;NOCTURNO
9817;4;Lavado;COMPLETO
9818;4;Lavado;NOCTURNO
9819;4;Planchado;DIURNO
9820;4;Lavado;DIURNO
9821;4;Planchado;DIURNO
9822;4;Planchado;DIURNO
9823;4;Planchado;NOCTURNO
9824;4;Lavado;COMPLETO
9825;4;Planchado;DIURNO
9826;4;Lavado;NOCTURNO
9827;4;Lavado;COMPLETO
9828;4;Lavado;NOCTURNO
9829;4;Planchado;DIURNO
9830;4;Lavado;DIURNO
9831;4;Planchado;DIURNO
9832;4;Planchado;DIURNO
9833;4;Planchado;NOCTURNO
9834;4;Lavado;COMPLETO
9835;4;Planchado;DIURNO
9836;4;Lavado;NOCTURNO
9837;4;Lavado;COMPLETO
9838;4;Lavado;NOCTURNO
9839;4;Planchado;DIURNO
9840;4;Lavado;DIURNO
9841;4;Planchado;DIURNO
9842;4;Planchado;DIURNO
9843;4;Planchado;NOCTURNO
9844;4;Lavado;COMPLETO
9845;4;Planchado;DIURNO
9846;4;Lavado;NOCTURNO
9847;4;Lavado;COMPLETO
9848;4;Lavado;NOCTURNO
9849;4;Planchado;DIURNO
9850;4;Lavado;DIURNO
9851;4;Planchado;DIURNO
9852;4;Planchado;DIURNO
9853;4;Planchado;NOCTURNO
9854;4;Lavado;COMPLETO
9855;4;Planchado;DIURNO
9856;4;Lavado;NOCTURNO
9857;4;Lavado;COMPLETO
9858;4;Lavado;NOCTURNO
9859;4;Planchado;DIURNO
9860;4;Lavado;DIURNO
9861;4;Planchado;DIURNO
9862;4;Planchado;DIURNO
9863;4;Planchado;NOCTURNO
9864;4;Lavado;COMPLETO
9865;4;Planchado;DIURNO
9866;4;Lavado;NOCTURNO
9867;4;Lavado;COMPLETO
9868;4;Lavado;NOCTURNO
9869;4;Planchado;DIURNO
9870;4;Lavado;DIURNO
9871;4;Planchado;DIURNO
9872;4;Planchado;DIURNO
9873;4;Planchado;NOCTURNO
9874;4;Lavado;COMPLETO
9875;4;Planchado;DIURNO
9876;4;Lavado;NOCTURNO
9877;4;Lavado;COMPLETO
9878;4;Lavado;NOCTURNO
9879;4;Planchado;DIURNO
9880;4;Lavado;DIURNO
9881;4;Planchado;DIURNO
9882;4;Planchado;DIURNO
9883;4;Planchado;NOCTURNO
9884;4;Lavado;COMPLETO
9885;4;Planchado;DIURNO
9886;4;Lavado;NOCTURNO
9887;4;Lavado;COMPLETO
9888;4;Lavado;NOCTURNO
9889;4;Planchado;DIURNO
9890;4;Lavado;DIURNO
9891;4;Planchado;DIURNO
9892;4;Planchado;DIURNO
9893;4;Planchado;NOCTURNO
9894;4;Lavado;COMPLETO
9895;4;Planchado;DIURNO
9896;4;Lavado;NOCTURNO
9897;4;Lavado;COMPLETO
9898;4;Lavado;NOCTURNO
9899;4;Planchado;DIURNO
9900;4;Lavado;DIURNO
9901;4;Planchado;DIURNO
9902;4;Planchado;DIURNO
9903;4;Planchado;NOCTURNO
9904;4;Lavado;COMPLETO
9905;4;Planchado;DIURNO
9906;4;Lavado;NOCTURNO
9907;4;Lavado;COMPLETO
9908;4;Lavado;NOCTURNO
9909;4;Planchado;DIURNO
9910;4;Lavado;DIURNO
9911;4;Planchado;DIURNO
9912;4;Planchado;DIURNO
9913;4;Planchado;NOCTURNO
9914;4;Lavado;COMPLETO
9915;4;Planchado;DIURNO
9916;4;Lavado;NOCTURNO
9917;4;Lavado;COMPLETO
9918;4;Lavado;NOCTURNO
9919;4;Planchado;DIURNO
9920;4;Lavado;DIURNO
9921;4;Planchado;DIURNO
9922;4;Planchado;DIURNO
9923;4;Planchado;NOCTURNO
9924;4;Lavado;COMPLETO
9925;4;Planchado;DIURNO
9926;4;Lavado;NOCTURNO
9927;4;Lavado;COMPLETO
9928;4;Lavado;NOCTURNO
9929;4;Planchado;DIURNO
9930;4;Lavado;DIURNO
9931;4;Planchado;DIURNO
9932;4;Planchado;DIURNO
9933;4;Planchado;NOCTURNO
9934;4;Lavado;COMPLETO
9935;4;Planchado;DIURNO
9936;4;Lavado;NOCTURNO
9937;4;Lavado;COMPLETO
9938;4;Lavado;NOCTURNO
9939;4;Planchado;DIURNO
9940;4;Lavado;DIURNO
9941;4;Planchado;DIURNO
9942;4;Planchado;DIURNO
9943;4;Planchado;NOCTURNO
9944;4;Lavado;COMPLETO
9945;4;Planchado;DIURNO
9946;4;Lavado;NOCTURNO
9947;4;Lavado;COMPLETO
9948;4;Lavado;NOCTURNO
9949;4;Planchado;DIURNO
9950;4;Lavado;DIURNO
9951;4;Planchado;DIURNO
9952;4;Planchado;DIURNO
9953;4;Planchado;NOCTURNO
9954;4;Lavado;COMPLETO
9955;4;Planchado;DIURNO
9956;4;Lavado;NOCTURNO
9957;4;Lavado;COMPLETO
9958;4;Lavado;NOCTURNO
9959;4;Planchado;DIURNO
9960;4;Lavado;DIURNO
9961;4;Planchado;DIURNO
9962;4;Planchado;DIURNO
9963;4;Planchado;NOCTURNO
9964;4;Lavado;COMPLETO
9965;4;Planchado;DIURNO
9966;4;Lavado;NOCTURNO
9967;4;Lavado;COMPLETO
9968;4;Lavado;NOCTURNO
9969;4;Planchado;DIURNO
9970;4;Lavado;DIURNO
9971;4;Planchado;DIURNO
9972;4;Planchado;DIURNO
9973;4;Planchado;NOCTURNO
9974;4;Lavado;COMPLETO
9975;4;Planchado;DIURNO
9976;4;Lavado;NOCTURNO
9977;4;Lavado;COMPLETO
9978;4;Lavado;NOCTURNO
9979;4;Planchado;DIURNO
9980;4;Lavado;DIURNO
9981;4;Planchado;DIURNO
9982;4;Planchado;DIURNO
9983;4;Planchado;NOCTURNO
9984;4;Lavado;COMPLETO
9985;4;Planchado;DIURNO
9986;4;Lavado;NOCTURNO
9987;4;Lavado;COMPLETO
9988;4;Lavado;NOCTURNO
9989;4;Planchado;DIURNO
9990;4;Lavado;DIURNO
9991;4;Planchado;DIURNO
9992;4;Planchado;DIURNO
9993;4;Planchado;NOCTURNO
9994;4;Lavado;COMPLETO
9995;4;Planchado;DIURNO
9996;4;Lavado;NOCTURNO
9997;4;Lavado;COMPLETO
9998;4;Lavado;NOCTURNO
9999;4;Planchado;DIURNO
10000;4;Lavado;DIURNO
10001;4;Planchado;DIURNO
10002;4;Planchado;DIURNO
10003;4;Planchado;NOCTURNO
10004;4;Lavado;COMPLETO
10005;4;Planchado;DIURNO
10006;4;Lavado;NOCTURNO
10007;4;Lavado;COMPLETO
10008;4;Lavado;NOCTURNO
10009;4;Planchado;DIURNO
10010;4;Lavado;DIURNO
10011;4;Planchado;DIURNO
10012;4;Planchado;DIURNO
10013;4;Planchado;NOCTURNO
10014;4;Lavado;COMPLETO
10015;4;Planchado;DIURNO
10016;4;Lavado;NOCTURNO
10017;4;Lavado;COMPLETO
10018;4;Lavado;NOCTURNO
10019;4;Planchado;DIURNO
10020;4;Lavado;DIURNO
10021;4;Planchado;DIURNO
10022;4;Planchado;DIURNO
10023;4;Planchado;NOCTURNO
10024;4;Lavado;COMPLETO
10025;4;Planchado;DIURNO
10026;4;Lavado;NOCTURNO
10027;4;Lavado;COMPLETO
10028;4;Lavado;NOCTURNO
10029;4;Planchado;DIURNO
10030;4;Lavado;DIURNO
10031;4;Planchado;DIURNO
10032;4;Planchado;DIURNO
10033;4;Planchado;NOCTURNO
10034;4;Lavado;COMPLETO
10035;4;Planchado;DIURNO
10036;4;Lavado;NOCTURNO
10037;4;Lavado;COMPLETO
10038;4;Lavado;NOCTURNO
10039;4;Planchado;DIURNO
10040;4;Lavado;DIURNO
10041;4;Planchado;DIURNO
10042;4;Planchado;DIURNO
10043;4;Planchado;NOCTURNO
10044;4;Lavado;COMPLETO
10045;4;Planchado;DIURNO
10046;4;Lavado;NOCTURNO
10047;4;Lavado;COMPLETO
10048;4;Lavado;NOCTURNO
10049;4;Planchado;DIURNO
10050;4;Lavado;DIURNO
10051;4;Planchado;DIURNO
10052;4;Planchado;DIURNO
10053;4;Planchado;NOCTURNO
10054;4;Lavado;COMPLETO
10055;4;Planchado;DIURNO
10056;4;Lavado;NOCTURNO
10057;4;Lavado;COMPLETO
10058;4;Lavado;NOCTURNO
10059;4;Planchado;DIURNO
10060;4;Lavado;DIURNO
10061;4;Planchado;DIURNO
10062;4;Planchado;DIURNO
10063;4;Planchado;NOCTURNO
10064;4;Lavado;COMPLETO
10065;4;Planchado;DIURNO
10066;4;Lavado;NOCTURNO
10067;4;Lavado;COMPLETO
10068;4;Lavado;NOCTURNO
10069;4;Planchado;DIURNO
10070;4;Lavado;DIURNO
10071;4;Planchado;DIURNO
10072;4;Planchado;DIURNO
10073;4;Planchado;NOCTURNO
10074;4;Lavado;COMPLETO
10075;4;Planchado;DIURNO
10076;4;Lavado;NOCTURNO
10077;4;Lavado;COMPLETO
10078;4;Lavado;NOCTURNO
10079;4;Planchado;DIURNO
10080;4;Lavado;DIURNO
10081;4;Planchado;DIURNO
10082;4;Planchado;DIURNO
10083;4;Planchado;NOCTURNO
10084;4;Lavado;COMPLETO
10085;4;Planchado;DIURNO
10086;4;Lavado;NOCTURNO
10087;4;Lavado;COMPLETO
10088;4;Lavado;NOCTURNO
10089;4;Planchado;DIURNO
10090;4;Lavado;DIURNO
10091;4;Planchado;DIURNO
10092;4;Planchado;DIURNO
10093;4;Planchado;NOCTURNO
10094;4;Lavado;COMPLETO
10095;4;Planchado;DIURNO
10096;4;Lavado;NOCTURNO
10097;4;Lavado;COMPLETO
10098;4;Lavado;NOCTURNO
10099;4;Planchado;DIURNO
10100;4;Lavado;DIURNO
10101;4;Planchado;DIURNO
10102;4;Planchado;DIURNO
10103;4;Planchado;NOCTURNO
10104;4;Lavado;COMPLETO
10105;4;Planchado;DIURNO
10106;4;Lavado;NOCTURNO
10107;4;Lavado;COMPLETO
10108;4;Lavado;NOCTURNO
10109;4;Planchado;DIURNO
10110;4;Lavado;DIURNO
10111;4;Planchado;DIURNO
10112;4;Planchado;DIURNO
10113;4;Planchado;NOCTURNO
10114;4;Lavado;COMPLETO
10115;4;Planchado;DIURNO
10116;4;Lavado;NOCTURNO
