id;idServicio;capacidadPiscina;profundidad;horario;nombrePiscina
9653;5;70;16;DIURNO;attitude-oriented
9654;5;33;169;COMPLETO;hierarchy
9655;5;68;171;DIURNO;bifurcated
9656;5;57;227;DIURNO;Reduced
9657;5;55;141;NOCTURNO;functionalities
9658;5;56;25;DIURNO;tertiary
9659;5;2;196;COMPLETO;data-warehouse
9660;5;24;298;COMPLETO;Up-sized
9661;5;70;264;DIURNO;Distributed
9662;5;32;267;COMPLETO;Phased
9663;5;50;253;COMPLETO;capacity
9664;5;61;134;NOCTURNO;Re-engineered
9665;5;18;263;DIURNO;eco-centric
9666;5;8;82;DIURNO;monitoring
9667;5;10;162;DIURNO;structure
9668;5;64;177;COMPLETO;middleware
9669;5;24;141;NOCTURNO;alliance
9670;5;14;198;COMPLETO;real-time
9671;5;17;170;COMPLETO;Re-engineered
9672;5;43;26;NOCTURNO;moratorium
9673;5;18;175;COMPLETO;superstructure
9674;5;33;221;NOCTURNO;leading edge
9675;5;21;71;NOCTURNO;definition
9676;5;25;25;DIURNO;paradigm
9677;5;28;105;DIURNO;clear-thinking
9678;5;5;223;COMPLETO;exuding
9679;5;25;111;DIURNO;Up-sized
9680;5;29;141;NOCTURNO;eco-centric
9681;5;68;255;DIURNO;Business-focused
9682;5;66;132;NOCTURNO;Open-architected
9683;5;29;99;NOCTURNO;Seamless
9684;5;30;114;NOCTURNO;middleware
9685;5;26;191;COMPLETO;client-server
9686;5;41;282;NOCTURNO;Function-based
9687;5;64;46;NOCTURNO;Mandatory
9688;5;12;214;DIURNO;local area network
9689;5;23;239;NOCTURNO;orchestration
9690;5;31;35;NOCTURNO;Public-key
9691;5;7;242;NOCTURNO;monitoring
9692;5;56;66;COMPLETO;next generation
9693;5;8;241;COMPLETO;neural-net
9694;5;25;49;COMPLETO;time-frame
9695;5;3;55;COMPLETO;motivating
9696;5;58;62;DIURNO;2-ago
9697;5;51;40;NOCTURNO;5th generation
9698;5;39;42;NOCTURNO;Cross-platform
9699;5;55;252;COMPLETO;protocol
9700;5;29;289;DIURNO;Multi-tiered
9701;5;56;150;COMPLETO;instruction set
9702;5;15;292;COMPLETO;Synergized
9703;5;4;184;COMPLETO;toolset
9704;5;69;137;DIURNO;parallelism
9705;5;41;195;DIURNO;Digitized
9706;5;38;117;COMPLETO;toolset
9707;5;12;27;COMPLETO;client-driven
9708;5;24;15;DIURNO;emulation
9709;5;23;129;DIURNO;actuating
9710;5;53;78;COMPLETO;definition
9711;5;9;224;COMPLETO;Open-source
9712;5;13;84;DIURNO;Right-sized
9713;5;16;114;NOCTURNO;algorithm
9714;5;59;275;COMPLETO;ability
9715;5;40;161;DIURNO;transitional
9716;5;24;145;NOCTURNO;hierarchy
9717;5;16;34;COMPLETO;Digitized
9718;5;29;205;NOCTURNO;Reduced
9719;5;7;259;NOCTURNO;bifurcated
9720;5;47;249;DIURNO;Graphic Interface
9721;5;45;245;NOCTURNO;Robust
9722;5;55;132;DIURNO;Polarised
9723;5;38;123;DIURNO;pricing structure
9724;5;52;31;DIURNO;Persistent
9725;5;16;227;DIURNO;paradigm
9726;5;33;175;DIURNO;Implemented
9727;5;42;171;COMPLETO;mission-critical
9728;5;33;89;COMPLETO;high-level
9729;5;36;234;DIURNO;success
9730;5;54;192;COMPLETO;Ergonomic
9731;5;3;178;COMPLETO;interface
9732;5;22;93;DIURNO;user-facing
9733;5;2;235;NOCTURNO;Graphical User Interface
9734;5;9;250;DIURNO;adapter
9735;5;8;107;NOCTURNO;coherent
9736;5;8;23;COMPLETO;migration
9737;5;9;127;COMPLETO;User-friendly
9738;5;48;178;DIURNO;flexibility
9739;5;64;189;NOCTURNO;bandwidth-monitored
9740;5;48;17;COMPLETO;optimal
9741;5;39;227;DIURNO;support
9742;5;59;284;COMPLETO;Cloned
9743;5;51;267;DIURNO;empowering
9744;5;60;132;NOCTURNO;array
9745;5;1;43;DIURNO;adapter
9746;5;53;277;COMPLETO;multi-tasking
9747;5;62;262;DIURNO;Intuitive
9748;5;40;98;NOCTURNO;solution
9749;5;30;209;COMPLETO;Innovative
9750;5;33;293;COMPLETO;orchestration
9751;5;43;278;DIURNO;info-mediaries
9752;5;28;266;DIURNO;circuit
9753;5;13;246;NOCTURNO;focus group
9754;5;24;140;NOCTURNO;Self-enabling
9755;5;4;60;NOCTURNO;context-sensitive
9756;5;56;282;NOCTURNO;Multi-tiered
9757;5;24;119;COMPLETO;Re-contextualized
9758;5;30;265;NOCTURNO;Assimilated
9759;5;28;42;DIURNO;holistic
9760;5;4;170;NOCTURNO;hierarchy
9761;5;59;38;DIURNO;superstructure
9762;5;68;144;NOCTURNO;local
9763;5;41;63;DIURNO;responsive
9764;5;46;125;DIURNO;scalable
9765;5;61;193;COMPLETO;even-keeled
9766;5;29;240;DIURNO;Streamlined
9767;5;4;271;DIURNO;installation
9768;5;16;253;COMPLETO;utilisation
9769;5;28;257;NOCTURNO;projection
9770;5;11;154;DIURNO;task-force
9771;5;29;296;DIURNO;multi-tasking
9772;5;57;178;NOCTURNO;system-worthy
9773;5;32;62;DIURNO;Synchronised
9774;5;51;241;COMPLETO;success
9775;5;4;119;DIURNO;migration
9776;5;27;102;DIURNO;access
9777;5;66;182;COMPLETO;Adaptive
9778;5;63;242;DIURNO;Fully-configurable
9779;5;5;140;NOCTURNO;Synergistic
9780;5;35;153;DIURNO;hierarchy
9781;5;62;17;DIURNO;multi-tasking
9782;5;24;272;DIURNO;policy
9783;5;48;230;DIURNO;Multi-layered
9784;5;15;51;NOCTURNO;Right-sized
9785;5;46;264;COMPLETO;Synergistic
9786;5;6;231;DIURNO;Re-engineered
9787;5;31;104;NOCTURNO;Synchronised
9788;5;59;82;COMPLETO;Devolved
9789;5;29;284;NOCTURNO;contextually-based
9790;5;19;135;COMPLETO;bottom-line
9791;5;49;265;NOCTURNO;architecture
9792;5;52;245;COMPLETO;Profound
9793;5;49;235;NOCTURNO;scalable
9794;5;23;292;NOCTURNO;De-engineered
9795;5;7;40;DIURNO;circuit
9796;5;14;272;COMPLETO;empowering
9797;5;36;269;NOCTURNO;Open-architected
9798;5;63;293;DIURNO;4th generation
9799;5;58;224;DIURNO;policy
9800;5;21;257;NOCTURNO;stable
9801;5;54;277;NOCTURNO;installation
9802;5;24;261;COMPLETO;even-keeled
9803;5;2;66;DIURNO;Triple-buffered
9804;5;62;113;COMPLETO;Cross-platform
9805;5;38;275;DIURNO;Automated
9806;5;41;162;DIURNO;strategy
9807;5;50;192;DIURNO;Reactive
9808;5;51;93;DIURNO;knowledge base
9809;5;37;132;DIURNO;circuit
9810;5;69;103;NOCTURNO;exuding
9811;5;12;58;COMPLETO;Integrated
9812;5;5;121;NOCTURNO;middleware
9813;5;18;59;DIURNO;neural-net
9814;5;11;57;NOCTURNO;Robust
9815;5;59;72;COMPLETO;holistic
9816;5;39;181;NOCTURNO;forecast
9817;5;20;105;DIURNO;object-oriented
9818;5;15;28;NOCTURNO;Customer-focused
9819;5;16;23;DIURNO;policy
9820;5;37;236;COMPLETO;help-desk
9821;5;56;194;NOCTURNO;analyzing
9822;5;58;253;DIURNO;interactive
9823;5;51;76;DIURNO;Decentralized
9824;5;1;58;COMPLETO;Focused
9825;5;6;66;COMPLETO;Proactive
9826;5;16;90;NOCTURNO;architecture
9827;5;29;296;DIURNO;next generation
9828;5;36;260;COMPLETO;full-range
9829;5;49;108;DIURNO;holistic
9830;5;60;115;NOCTURNO;solution-oriented
9831;5;41;273;DIURNO;secondary
9832;5;56;199;NOCTURNO;high-level
9833;5;64;224;NOCTURNO;monitoring
9834;5;48;236;DIURNO;motivating
9835;5;27;243;NOCTURNO;info-mediaries
9836;5;30;286;COMPLETO;alliance
9837;5;45;194;NOCTURNO;open system
9838;5;35;252;COMPLETO;attitude-oriented
9839;5;69;178;NOCTURNO;bi-directional
9840;5;26;242;COMPLETO;Business-focused
9841;5;68;16;COMPLETO;fresh-thinking
9842;5;14;240;DIURNO;orchestration
9843;5;69;223;NOCTURNO;groupware
9844;5;20;99;DIURNO;dynamic
9845;5;47;230;COMPLETO;Switchable
9846;5;25;93;DIURNO;Multi-lateral
9847;5;15;61;NOCTURNO;installation
9848;5;44;72;NOCTURNO;matrix
9849;5;4;268;NOCTURNO;Operative
9850;5;17;114;NOCTURNO;holistic
9851;5;34;213;DIURNO;directional
9852;5;30;189;COMPLETO;stable
9853;5;52;48;COMPLETO;toolset
9854;5;56;47;COMPLETO;maximized
9855;5;59;84;DIURNO;Open-architected
9856;5;22;200;COMPLETO;pricing structure
9857;5;29;44;DIURNO;core
9858;5;53;74;COMPLETO;Fully-configurable
9859;5;54;80;DIURNO;disintermediate
9860;5;58;243;NOCTURNO;asymmetric
9861;5;39;36;NOCTURNO;middleware
9862;5;47;254;COMPLETO;human-resource
9863;5;43;147;NOCTURNO;interactive
9864;5;64;126;COMPLETO;Fundamental
9865;5;47;213;DIURNO;knowledge base
9866;5;39;44;COMPLETO;encryption
9867;5;10;102;DIURNO;policy
9868;5;41;80;COMPLETO;Graphical User Interface
9869;5;62;261;DIURNO;intermediate
9870;5;43;256;DIURNO;complexity
9871;5;2;75;NOCTURNO;alliance
9872;5;6;137;DIURNO;empowering
9873;5;30;84;NOCTURNO;next generation
9874;5;6;272;COMPLETO;Intuitive
9875;5;30;79;NOCTURNO;asymmetric
9876;5;18;127;COMPLETO;Robust
9877;5;46;265;NOCTURNO;instruction set
9878;5;38;184;NOCTURNO;concept
9879;5;42;84;NOCTURNO;Decentralized
9880;5;52;23;DIURNO;real-time
9881;5;7;73;DIURNO;Expanded
9882;5;3;124;COMPLETO;methodology
9883;5;48;153;COMPLETO;Expanded
9884;5;69;93;DIURNO;Progressive
9885;5;45;223;DIURNO;Adaptive
9886;5;60;119;DIURNO;composite
9887;5;70;182;COMPLETO;heuristic
9888;5;58;215;NOCTURNO;needs-based
9889;5;29;271;DIURNO;optimizing
9890;5;38;215;COMPLETO;directional
9891;5;62;234;NOCTURNO;infrastructure
9892;5;45;191;NOCTURNO;benchmark
9893;5;6;76;NOCTURNO;Upgradable
9894;5;11;164;DIURNO;multimedia
9895;5;68;223;DIURNO;instruction set
9896;5;48;214;COMPLETO;leading edge
9897;5;15;39;DIURNO;success
9898;5;25;294;COMPLETO;neutral
9899;5;61;235;COMPLETO;synergy
9900;5;35;11;DIURNO;adapter
9901;5;40;238;NOCTURNO;Optimized
9902;5;66;143;DIURNO;needs-based
9903;5;59;41;DIURNO;architecture
9904;5;51;249;COMPLETO;scalable
9905;5;40;150;COMPLETO;object-oriented
9906;5;68;180;NOCTURNO;knowledge user
9907;5;60;56;NOCTURNO;alliance
9908;5;56;138;DIURNO;toolset
9909;5;41;71;COMPLETO;tertiary
9910;5;48;180;NOCTURNO;tangible
9911;5;14;268;COMPLETO;holistic
9912;5;30;23;COMPLETO;artificial intelligence
9913;5;50;178;NOCTURNO;approach
9914;5;16;12;DIURNO;Programmable
9915;5;57;68;DIURNO;Cross-group
9916;5;17;278;NOCTURNO;background
9917;5;70;164;COMPLETO;functionalities
9918;5;6;64;DIURNO;matrix
9919;5;40;127;DIURNO;needs-based
9920;5;67;147;COMPLETO;modular
9921;5;37;87;COMPLETO;interactive
9922;5;70;272;COMPLETO;Future-proofed
9923;5;3;178;DIURNO;multi-tasking
9924;5;52;229;COMPLETO;directional
9925;5;14;208;DIURNO;Persevering
9926;5;7;200;NOCTURNO;Triple-buffered
9927;5;38;128;DIURNO;Reverse-engineered
9928;5;38;101;DIURNO;intangible
9929;5;60;78;DIURNO;productivity
9930;5;40;59;COMPLETO;demand-driven
9931;5;1;292;NOCTURNO;Quality-focused
9932;5;57;229;NOCTURNO;secondary
9933;5;65;66;COMPLETO;product
9934;5;7;145;DIURNO;Sharable
9935;5;14;121;NOCTURNO;responsive
9936;5;63;292;NOCTURNO;approach
9937;5;60;175;DIURNO;Compatible
9938;5;54;37;COMPLETO;static
9939;5;33;116;COMPLETO;Re-contextualized
9940;5;26;287;DIURNO;Automated
9941;5;39;255;COMPLETO;didactic
9942;5;35;129;DIURNO;actuating
9943;5;52;135;NOCTURNO;disintermediate
9944;5;18;292;NOCTURNO;Vision-oriented
9945;5;13;34;NOCTURNO;tertiary
9946;5;50;50;COMPLETO;Visionary
9947;5;11;47;NOCTURNO;matrix
9948;5;2;250;DIURNO;Customer-focused
9949;5;1;182;NOCTURNO;disintermediate
9950;5;14;242;COMPLETO;exuding
9951;5;18;20;COMPLETO;Fundamental
9952;5;22;67;DIURNO;neural-net
9953;5;1;239;DIURNO;Monitored
9954;5;16;74;NOCTURNO;user-facing
9955;5;25;101;NOCTURNO;leading edge
9956;5;36;247;NOCTURNO;core
9957;5;58;264;COMPLETO;budgetary management
9958;5;53;259;NOCTURNO;real-time
9959;5;32;227;COMPLETO;Open-source
9960;5;29;177;COMPLETO;solution-oriented
9961;5;64;173;NOCTURNO;superstructure
9962;5;19;219;DIURNO;time-frame
9963;5;4;74;DIURNO;leading edge
9964;5;26;23;DIURNO;portal
9965;5;20;144;NOCTURNO;zero administration
9966;5;34;100;DIURNO;task-force
9967;5;39;241;DIURNO;Fundamental
9968;5;56;264;DIURNO;Cross-platform
9969;5;53;33;DIURNO;Realigned
9970;5;16;280;DIURNO;frame
9971;5;58;248;DIURNO;instruction set
9972;5;13;15;NOCTURNO;Streamlined
9973;5;33;268;DIURNO;Distributed
9974;5;22;261;COMPLETO;framework
9975;5;50;34;NOCTURNO;product
9976;5;11;87;DIURNO;Inverse
9977;5;26;91;COMPLETO;clear-thinking
9978;5;31;229;DIURNO;policy
9979;5;28;203;COMPLETO;zero defect
9980;5;9;273;DIURNO;bi-directional
9981;5;41;151;NOCTURNO;De-engineered
9982;5;34;244;NOCTURNO;eco-centric
9983;5;32;299;NOCTURNO;local area network
9984;5;15;204;NOCTURNO;multi-tasking
9985;5;42;101;DIURNO;transitional
9986;5;31;248;COMPLETO;Customer-focused
9987;5;16;186;COMPLETO;internet solution
9988;5;11;65;COMPLETO;interactive
9989;5;20;172;DIURNO;Cloned
9990;5;67;34;DIURNO;synergy
9991;5;32;124;NOCTURNO;Visionary
9992;5;10;298;NOCTURNO;focus group
9993;5;41;246;NOCTURNO;User-friendly
9994;5;54;198;COMPLETO;Upgradable
9995;5;61;298;DIURNO;Operative
9996;5;23;222;NOCTURNO;monitoring
9997;5;48;232;COMPLETO;holistic
9998;5;18;69;DIURNO;Face to face
9999;5;39;56;DIURNO;Ergonomic
10000;5;10;122;DIURNO;protocol
10001;5;21;269;NOCTURNO;client-server
10002;5;42;177;NOCTURNO;policy
10003;5;21;88;DIURNO;User-friendly
10004;5;46;165;DIURNO;ability
10005;5;59;170;NOCTURNO;bottom-line
10006;5;28;125;DIURNO;Realigned
10007;5;39;246;NOCTURNO;Function-based
10008;5;45;211;NOCTURNO;global
10009;5;55;48;DIURNO;access
10010;5;11;106;COMPLETO;benchmark
10011;5;9;172;NOCTURNO;website
10012;5;39;164;COMPLETO;Horizontal
10013;5;8;203;NOCTURNO;explicit
10014;5;13;73;DIURNO;optimal
10015;5;15;210;NOCTURNO;complexity
10016;5;26;287;COMPLETO;moderator
10017;5;54;64;NOCTURNO;local area network
10018;5;68;96;DIURNO;high-level
10019;5;40;132;DIURNO;human-resource
10020;5;1;196;NOCTURNO;extranet
10021;5;34;281;DIURNO;multi-tasking
10022;5;21;105;COMPLETO;Exclusive
10023;5;48;164;DIURNO;interactive
10024;5;13;259;DIURNO;Networked
10025;5;49;211;COMPLETO;global
10026;5;62;185;COMPLETO;parallelism
10027;5;60;104;COMPLETO;mobile
10028;5;51;202;DIURNO;time-frame
10029;5;70;55;DIURNO;circuit
10030;5;49;231;NOCTURNO;Reduced
10031;5;29;121;NOCTURNO;bottom-line
10032;5;34;235;DIURNO;Reactive
10033;5;7;260;COMPLETO;disintermediate
10034;5;53;111;COMPLETO;emulation
10035;5;69;184;COMPLETO;analyzing
10036;5;30;185;DIURNO;emulation
10037;5;39;20;DIURNO;transitional
10038;5;29;138;DIURNO;regional
10039;5;34;266;COMPLETO;toolset
10040;5;25;170;COMPLETO;uniform
10041;5;53;186;DIURNO;Versatile
10042;5;34;170;DIURNO;Synergistic
10043;5;23;281;DIURNO;static
10044;5;4;22;DIURNO;explicit
10045;5;41;183;DIURNO;Organized
10046;5;6;111;DIURNO;collaboration
10047;5;54;283;NOCTURNO;algorithm
10048;5;34;300;DIURNO;contingency
10049;5;54;283;COMPLETO;Reverse-engineered
10050;5;40;201;DIURNO;Cloned
10051;5;12;137;NOCTURNO;groupware
10052;5;29;187;NOCTURNO;multi-tasking
10053;5;16;205;COMPLETO;exuding
10054;5;18;268;COMPLETO;core
10055;5;12;102;NOCTURNO;system engine
10056;5;20;27;NOCTURNO;Open-source
10057;5;44;85;COMPLETO;composite
10058;5;44;52;DIURNO;implementation
10059;5;68;181;DIURNO;internet solution
10060;5;48;273;NOCTURNO;Vision-oriented
10061;5;35;29;NOCTURNO;multi-tasking
10062;5;11;64;COMPLETO;infrastructure
10063;5;6;205;COMPLETO;6th generation
10064;5;1;164;DIURNO;middleware
10065;5;14;163;NOCTURNO;zero administration
10066;5;6;282;NOCTURNO;tertiary
10067;5;39;99;DIURNO;multi-state
10068;5;40;188;DIURNO;algorithm
10069;5;44;47;COMPLETO;eco-centric
10070;5;38;274;NOCTURNO;mission-critical
10071;5;41;167;DIURNO;Implemented
10072;5;35;257;NOCTURNO;zero tolerance
10073;5;29;101;DIURNO;Future-proofed
10074;5;9;165;DIURNO;Horizontal
10075;5;6;273;COMPLETO;approach
10076;5;50;228;DIURNO;policy
10077;5;16;79;DIURNO;mission-critical
10078;5;58;252;COMPLETO;migration
10079;5;26;256;NOCTURNO;analyzing
10080;5;59;50;NOCTURNO;neural-net
10081;5;38;161;DIURNO;Organic
10082;5;24;169;DIURNO;systemic
10083;5;16;238;COMPLETO;focus group
10084;5;24;94;NOCTURNO;migration
10085;5;18;116;NOCTURNO;fresh-thinking
10086;5;36;89;COMPLETO;content-based
10087;5;21;188;NOCTURNO;Fundamental
10088;5;45;87;COMPLETO;disintermediate
10089;5;57;91;DIURNO;fault-tolerant
10090;5;1;111;DIURNO;object-oriented
10091;5;51;30;DIURNO;interface
10092;5;35;290;DIURNO;User-friendly
10093;5;48;54;DIURNO;Implemented
10094;5;21;64;NOCTURNO;help-desk
10095;5;4;50;COMPLETO;human-resource
10096;5;70;267;COMPLETO;directional
10097;5;46;119;COMPLETO;didactic
10098;5;53;269;DIURNO;Automated
10099;5;41;69;DIURNO;function
10100;5;39;117;NOCTURNO;workforce
10101;5;17;155;NOCTURNO;radical
10102;5;50;85;NOCTURNO;Managed
10103;5;17;93;DIURNO;neural-net
10104;5;41;122;COMPLETO;groupware
10105;5;34;125;NOCTURNO;complexity
10106;5;37;103;DIURNO;Configurable
10107;5;31;85;DIURNO;Down-sized
10108;5;33;59;COMPLETO;analyzer
10109;5;24;245;COMPLETO;knowledge user
10110;5;49;296;DIURNO;flexibility
10111;5;53;99;NOCTURNO;Devolved
10112;5;4;160;NOCTURNO;software
10113;5;37;249;NOCTURNO;focus group
10114;5;47;170;COMPLETO;zero administration
10115;5;17;228;DIURNO;dedicated
10116;5;5;86;NOCTURNO;transitional
10117;5;11;61;NOCTURNO;bottom-line
10118;5;33;173;COMPLETO;optimizing
10119;5;62;19;COMPLETO;capability
10120;5;39;27;NOCTURNO;toolset
10121;5;55;267;NOCTURNO;scalable
10122;5;26;256;NOCTURNO;Open-architected
10123;5;50;110;DIURNO;leverage
10124;5;55;172;COMPLETO;Multi-lateral
10125;5;20;196;DIURNO;cohesive
10126;5;50;259;NOCTURNO;application
10127;5;41;211;COMPLETO;asynchronous
10128;5;69;298;NOCTURNO;systemic
10129;5;34;97;NOCTURNO;Self-enabling
10130;5;29;214;NOCTURNO;workforce
10131;5;6;162;NOCTURNO;core
10132;5;33;56;DIURNO;capacity
10133;5;12;54;NOCTURNO;hub
10134;5;38;296;DIURNO;value-added
10135;5;36;145;COMPLETO;orchestration
10136;5;2;41;COMPLETO;Universal
10137;5;20;287;NOCTURNO;contingency
10138;5;13;13;DIURNO;tertiary
10139;5;14;296;NOCTURNO;Phased
10140;5;35;269;DIURNO;5th generation
10141;5;21;243;COMPLETO;instruction set
10142;5;52;296;DIURNO;Face to face
10143;5;2;48;NOCTURNO;initiative
10144;5;51;166;NOCTURNO;secondary
10145;5;37;296;COMPLETO;intangible
10146;5;55;249;COMPLETO;implementation
10147;5;28;131;DIURNO;Horizontal
10148;5;47;158;DIURNO;static
10149;5;70;103;COMPLETO;policy
10150;5;10;107;COMPLETO;matrix
10151;5;40;182;NOCTURNO;contextually-based
10152;5;53;63;NOCTURNO;Organized
10153;5;68;181;COMPLETO;Intuitive
10154;5;59;239;NOCTURNO;strategy
10155;5;62;93;NOCTURNO;artificial intelligence
10156;5;45;38;DIURNO;capacity
10157;5;52;177;COMPLETO;analyzing
10158;5;48;80;COMPLETO;demand-driven
10159;5;9;105;NOCTURNO;3rd generation
10160;5;64;158;DIURNO;emulation
10161;5;16;268;COMPLETO;User-friendly
10162;5;7;262;DIURNO;6th generation
10163;5;30;127;COMPLETO;knowledge user
10164;5;12;250;DIURNO;leading edge
10165;5;15;75;DIURNO;grid-enabled
10166;5;37;227;COMPLETO;analyzing
10167;5;35;108;NOCTURNO;Universal
10168;5;26;32;DIURNO;high-level
10169;5;2;144;DIURNO;upward-trending
10170;5;27;167;NOCTURNO;zero defect
10171;5;68;283;DIURNO;dedicated
10172;5;61;197;DIURNO;Right-sized
10173;5;63;250;NOCTURNO;Sharable
10174;5;12;233;DIURNO;solution-oriented
10175;5;25;147;NOCTURNO;actuating
10176;5;70;203;COMPLETO;multi-tasking
10177;5;16;182;NOCTURNO;mobile
10178;5;9;49;DIURNO;empowering
10179;5;25;198;COMPLETO;Expanded
10180;5;4;74;DIURNO;pricing structure
10181;5;48;256;COMPLETO;Optional
10182;5;39;193;DIURNO;productivity
10183;5;42;284;DIURNO;executive
10184;5;62;210;COMPLETO;Reduced
10185;5;54;53;COMPLETO;transitional
10186;5;13;120;NOCTURNO;global
10187;5;9;12;COMPLETO;solution
10188;5;49;102;NOCTURNO;34 hour
10189;5;21;192;COMPLETO;Self-enabling
10190;5;18;13;COMPLETO;next generation
10191;5;2;290;COMPLETO;architecture
10192;5;32;243;DIURNO;budgetary management
10193;5;12;202;NOCTURNO;moderator
10194;5;22;230;DIURNO;encompassing
10195;5;1;252;COMPLETO;website
10196;5;55;270;COMPLETO;multimedia
10197;5;53;150;COMPLETO;Networked
10198;5;7;98;DIURNO;Quality-focused
10199;5;40;117;NOCTURNO;toolset
10200;5;53;184;DIURNO;multi-tasking
10201;5;1;106;NOCTURNO;Fundamental
10202;5;56;136;NOCTURNO;circuit
10203;5;32;60;COMPLETO;internet solution
10204;5;56;224;COMPLETO;Right-sized
10205;5;2;272;NOCTURNO;needs-based
10206;5;27;14;NOCTURNO;circuit
10207;5;16;143;COMPLETO;Balanced
10208;5;32;206;DIURNO;website
10209;5;49;112;NOCTURNO;web-enabled
10210;5;6;233;NOCTURNO;Total
10211;5;31;257;COMPLETO;4th generation
10212;5;42;134;COMPLETO;reciprocal
10213;5;36;212;COMPLETO;maximized
10214;5;51;120;DIURNO;Quality-focused
10215;5;4;49;NOCTURNO;Ergonomic
10216;5;9;64;DIURNO;Self-enabling
10217;5;10;167;DIURNO;explicit
10218;5;2;173;COMPLETO;paradigm
10219;5;70;234;DIURNO;Cross-platform
10220;5;46;210;DIURNO;Programmable
10221;5;43;84;NOCTURNO;modular
10222;5;49;34;NOCTURNO;Balanced
10223;5;45;15;COMPLETO;hybrid
10224;5;67;186;NOCTURNO;array
10225;5;19;257;DIURNO;heuristic
10226;5;14;271;COMPLETO;bi-directional
10227;5;41;136;DIURNO;Up-sized
10228;5;36;88;DIURNO;zero administration
10229;5;51;39;COMPLETO;Cloned
10230;5;53;262;DIURNO;non-volatile
10231;5;26;173;NOCTURNO;exuding
10232;5;50;111;COMPLETO;4th generation
10233;5;28;56;DIURNO;internet solution
10234;5;59;274;DIURNO;architecture
10235;5;59;286;DIURNO;Cross-group
10236;5;60;75;DIURNO;Public-key
10237;5;52;128;NOCTURNO;implementation
10238;5;40;52;DIURNO;4th generation
10239;5;2;67;COMPLETO;protocol
10240;5;57;197;COMPLETO;array
10241;5;40;181;DIURNO;Switchable
10242;5;33;235;COMPLETO;implementation
10243;5;67;296;COMPLETO;success
10244;5;16;276;NOCTURNO;standardization
10245;5;50;292;NOCTURNO;dedicated
10246;5;11;219;COMPLETO;Phased
10247;5;49;123;NOCTURNO;process improvement
10248;5;67;250;COMPLETO;Business-focused
10249;5;4;293;COMPLETO;heuristic
10250;5;40;224;COMPLETO;Expanded
10251;5;36;33;COMPLETO;eco-centric
10252;5;53;285;DIURNO;archive
10253;5;50;216;NOCTURNO;Compatible
10254;5;22;33;NOCTURNO;bifurcated
10255;5;46;24;DIURNO;solution-oriented
10256;5;67;142;DIURNO;success
10257;5;6;229;DIURNO;modular
10258;5;69;109;DIURNO;Synergistic
10259;5;16;97;COMPLETO;secondary
10260;5;25;158;NOCTURNO;Total
10261;5;24;21;COMPLETO;hierarchy
10262;5;43;288;NOCTURNO;zero defect
10263;5;23;144;DIURNO;asynchronous
10264;5;56;290;COMPLETO;Digitized
10265;5;51;226;NOCTURNO;mission-critical
10266;5;30;253;COMPLETO;exuding
10267;5;58;213;NOCTURNO;complexity
10268;5;52;14;COMPLETO;heuristic
10269;5;28;191;DIURNO;hybrid
10270;5;7;11;DIURNO;Horizontal
10271;5;42;87;DIURNO;encryption
10272;5;5;153;COMPLETO;secondary
10273;5;40;63;COMPLETO;monitoring
10274;5;23;298;DIURNO;upward-trending
10275;5;26;103;DIURNO;explicit
10276;5;10;32;NOCTURNO;hierarchy
10277;5;35;59;COMPLETO;encompassing
10278;5;28;40;DIURNO;methodical
10279;5;43;279;NOCTURNO;approach
10280;5;38;270;COMPLETO;matrices
10281;5;4;266;COMPLETO;concept
10282;5;46;11;COMPLETO;Horizontal
10283;5;14;247;NOCTURNO;local area network
10284;5;29;239;NOCTURNO;installation
10285;5;55;22;DIURNO;Up-sized
10286;5;26;94;DIURNO;implementation
10287;5;42;155;DIURNO;eco-centric
10288;5;25;54;NOCTURNO;customer loyalty
10289;5;10;73;NOCTURNO;Polarised
10290;5;20;294;COMPLETO;Vision-oriented
10291;5;8;293;DIURNO;bandwidth-monitored
10292;5;13;176;NOCTURNO;Synergistic
10293;5;44;158;COMPLETO;Front-line
10294;5;41;92;COMPLETO;mobile
10295;5;11;293;COMPLETO;encompassing
10296;5;5;175;COMPLETO;34 hour
10297;5;37;108;NOCTURNO;neutral
10298;5;61;211;COMPLETO;focus group
10299;5;37;300;COMPLETO;circuit
10300;5;2;163;DIURNO;architecture
10301;5;28;153;NOCTURNO;contingency
10302;5;13;136;COMPLETO;Integrated
10303;5;59;127;COMPLETO;mission-critical
10304;5;34;145;DIURNO;user-facing
10305;5;60;99;NOCTURNO;optimizing
10306;5;30;148;NOCTURNO;function
10307;5;25;207;NOCTURNO;high-level
10308;5;39;240;NOCTURNO;regional
10309;5;8;34;NOCTURNO;multi-tasking
10310;5;13;137;NOCTURNO;Optional
10311;5;46;192;COMPLETO;next generation
10312;5;58;73;DIURNO;zero tolerance
10313;5;24;31;DIURNO;Organic
10314;5;21;92;NOCTURNO;Persistent
10315;5;59;239;NOCTURNO;groupware
10316;5;23;212;COMPLETO;optimizing
10317;5;15;123;COMPLETO;system engine
10318;5;57;137;DIURNO;Reverse-engineered
10319;5;35;184;DIURNO;Optional
10320;5;33;274;NOCTURNO;actuating
10321;5;49;172;DIURNO;Centralized
10322;5;2;22;COMPLETO;firmware
10323;5;29;84;DIURNO;interface
